event_id,account_id,user_id,event_type,event_timestamp,creative_id,campaign_id,data_origin
evt_acct_000144_profile,acct_000144,usr_000144,PROFILE_CREATED,2026-01-20T00:00:00,cr_google_024_002,camp_google_001,SYNTHETIC
evt_acct_000452_trial_signup,acct_000452,usr_000452,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_google_027_001,camp_google_002,SYNTHETIC
evt_acct_000899_trial_signup,acct_000899,usr_000899,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000503_trial_signup,acct_000503,usr_000503,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000503_onboarding,acct_000503,usr_000503,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000503_profile,acct_000503,usr_000503,PROFILE_CREATED,2026-01-21T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000503_campaign_launched,acct_000503,usr_000503,CAMPAIGN_LAUNCHED,2026-01-23T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000503_first_customer,acct_000503,usr_000503,FIRST_CUSTOMER_ACQUIRED,2026-02-05T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000409_trial_signup,acct_000409,usr_000409,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_google_026_003,camp_google_002,SYNTHETIC
evt_acct_000588_trial_signup,acct_000588,usr_000588,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_meta_002_001,camp_meta_001,SYNTHETIC
evt_acct_000588_onboarding,acct_000588,usr_000588,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_meta_002_001,camp_meta_001,SYNTHETIC
evt_acct_001792_trial_signup,acct_001792,usr_001792,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_020_002,camp_tiktok_003,SYNTHETIC
evt_acct_001600_trial_signup,acct_001600,usr_001600,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_000068_trial_signup,acct_000068,usr_000068,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_google_023_001,camp_google_001,SYNTHETIC
evt_acct_001527_trial_signup,acct_001527,usr_001527,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_001527_onboarding,acct_001527,usr_001527,ONBOARDING_COMPLETED,2026-01-18T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_001527_profile,acct_001527,usr_001527,PROFILE_CREATED,2026-01-19T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_001527_campaign_launched,acct_001527,usr_001527,CAMPAIGN_LAUNCHED,2026-01-20T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_001211_trial_signup,acct_001211,usr_001211,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_001211_onboarding,acct_001211,usr_001211,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_001211_profile,acct_001211,usr_001211,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_001946_trial_signup,acct_001946,usr_001946,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_000610_trial_signup,acct_000610,usr_000610,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_000610_onboarding,acct_000610,usr_000610,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_000610_profile,acct_000610,usr_000610,PROFILE_CREATED,2026-01-21T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_000610_campaign_launched,acct_000610,usr_000610,CAMPAIGN_LAUNCHED,2026-01-29T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_000610_first_customer,acct_000610,usr_000610,FIRST_CUSTOMER_ACQUIRED,2026-02-10T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_000610_subscription,acct_000610,usr_000610,SUBSCRIPTION_STARTED,2026-02-11T00:00:00,cr_meta_002_002,camp_meta_001,SYNTHETIC
evt_acct_001671_trial_signup,acct_001671,usr_001671,TRIAL_SIGNUP,2026-01-17T00:00:00,,,SYNTHETIC
evt_acct_001671_onboarding,acct_001671,usr_001671,ONBOARDING_COMPLETED,2026-01-18T00:00:00,,,SYNTHETIC
evt_acct_001671_profile,acct_001671,usr_001671,PROFILE_CREATED,2026-01-19T00:00:00,,,SYNTHETIC
evt_acct_001780_trial_signup,acct_001780,usr_001780,TRIAL_SIGNUP,2026-01-17T00:00:00,cr_tiktok_020_002,camp_tiktok_003,SYNTHETIC
evt_acct_000791_trial_signup,acct_000791,usr_000791,TRIAL_SIGNUP,2026-01-17T00:00:00,,,SYNTHETIC
evt_acct_000791_onboarding,acct_000791,usr_000791,ONBOARDING_COMPLETED,2026-01-18T00:00:00,,,SYNTHETIC
evt_acct_000791_profile,acct_000791,usr_000791,PROFILE_CREATED,2026-01-19T00:00:00,,,SYNTHETIC
evt_acct_000791_campaign_launched,acct_000791,usr_000791,CAMPAIGN_LAUNCHED,2026-01-23T00:00:00,,,SYNTHETIC
evt_acct_000791_first_customer,acct_000791,usr_000791,FIRST_CUSTOMER_ACQUIRED,2026-02-21T00:00:00,,,SYNTHETIC
evt_acct_001493_trial_signup,acct_001493,usr_001493,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_000132_trial_signup,acct_000132,usr_000132,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_001864_trial_signup,acct_001864,usr_001864,TRIAL_SIGNUP,2026-01-18T00:00:00,,,SYNTHETIC
evt_acct_001465_trial_signup,acct_001465,usr_001465,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_000180_trial_signup,acct_000180,usr_000180,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_001332_trial_signup,acct_001332,usr_001332,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_017_001,camp_tiktok_002,SYNTHETIC
evt_acct_000749_trial_signup,acct_000749,usr_000749,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_000749_onboarding,acct_000749,usr_000749,ONBOARDING_COMPLETED,2026-01-19T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_000749_profile,acct_000749,usr_000749,PROFILE_CREATED,2026-01-20T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_000749_campaign_launched,acct_000749,usr_000749,CAMPAIGN_LAUNCHED,2026-01-31T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_000749_first_customer,acct_000749,usr_000749,FIRST_CUSTOMER_ACQUIRED,2026-02-19T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_000749_subscription,acct_000749,usr_000749,SUBSCRIPTION_STARTED,2026-02-20T00:00:00,cr_meta_006_003,camp_meta_002,SYNTHETIC
evt_acct_001533_trial_signup,acct_001533,usr_001533,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_000584_trial_signup,acct_000584,usr_000584,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_001081_trial_signup,acct_001081,usr_001081,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001081_onboarding,acct_001081,usr_001081,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001081_profile,acct_001081,usr_001081,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_000979_trial_signup,acct_000979,usr_000979,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_013_002,camp_tiktok_001,SYNTHETIC
evt_acct_001903_trial_signup,acct_001903,usr_001903,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_021_001,camp_tiktok_003,SYNTHETIC
evt_acct_001918_trial_signup,acct_001918,usr_001918,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001918_onboarding,acct_001918,usr_001918,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001918_profile,acct_001918,usr_001918,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001918_campaign_launched,acct_001918,usr_001918,CAMPAIGN_LAUNCHED,2026-01-26T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001176_trial_signup,acct_001176,usr_001176,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_001173_trial_signup,acct_001173,usr_001173,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_015_001,camp_tiktok_001,SYNTHETIC
evt_acct_000208_trial_signup,acct_000208,usr_000208,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_001134_trial_signup,acct_001134,usr_001134,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_015_001,camp_tiktok_001,SYNTHETIC
evt_acct_000572_trial_signup,acct_000572,usr_000572,TRIAL_SIGNUP,2026-01-18T00:00:00,,,SYNTHETIC
evt_acct_000572_onboarding,acct_000572,usr_000572,ONBOARDING_COMPLETED,2026-01-19T00:00:00,,,SYNTHETIC
evt_acct_000572_profile,acct_000572,usr_000572,PROFILE_CREATED,2026-01-20T00:00:00,,,SYNTHETIC
evt_acct_000572_campaign_launched,acct_000572,usr_000572,CAMPAIGN_LAUNCHED,2026-01-26T00:00:00,,,SYNTHETIC
evt_acct_000572_first_customer,acct_000572,usr_000572,FIRST_CUSTOMER_ACQUIRED,2026-02-01T00:00:00,,,SYNTHETIC
evt_acct_000572_subscription,acct_000572,usr_000572,SUBSCRIPTION_STARTED,2026-02-02T00:00:00,,,SYNTHETIC
evt_acct_000959_trial_signup,acct_000959,usr_000959,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_013_001,camp_tiktok_001,SYNTHETIC
evt_acct_001978_trial_signup,acct_001978,usr_001978,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_001978_onboarding,acct_001978,usr_001978,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_001978_profile,acct_001978,usr_001978,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_001978_campaign_launched,acct_001978,usr_001978,CAMPAIGN_LAUNCHED,2026-01-24T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_001075_trial_signup,acct_001075,usr_001075,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001124_trial_signup,acct_001124,usr_001124,TRIAL_SIGNUP,2026-01-18T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001124_onboarding,acct_001124,usr_001124,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001124_profile,acct_001124,usr_001124,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001124_campaign_launched,acct_001124,usr_001124,CAMPAIGN_LAUNCHED,2026-01-31T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001124_first_customer,acct_001124,usr_001124,FIRST_CUSTOMER_ACQUIRED,2026-02-01T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001124_subscription,acct_001124,usr_001124,SUBSCRIPTION_STARTED,2026-02-02T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001373_trial_signup,acct_001373,usr_001373,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_017_002,camp_tiktok_002,SYNTHETIC
evt_acct_001574_trial_signup,acct_001574,usr_001574,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_000009_trial_signup,acct_000009,usr_000009,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_google_022_001,camp_google_001,SYNTHETIC
evt_acct_000009_onboarding,acct_000009,usr_000009,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_google_022_001,camp_google_001,SYNTHETIC
evt_acct_000009_profile,acct_000009,usr_000009,PROFILE_CREATED,2026-01-21T00:00:00,cr_google_022_001,camp_google_001,SYNTHETIC
evt_acct_000009_campaign_launched,acct_000009,usr_000009,CAMPAIGN_LAUNCHED,2026-01-23T00:00:00,cr_google_022_001,camp_google_001,SYNTHETIC
evt_acct_000428_trial_signup,acct_000428,usr_000428,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_google_026_003,camp_google_002,SYNTHETIC
evt_acct_001191_trial_signup,acct_001191,usr_001191,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_001827_trial_signup,acct_001827,usr_001827,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001827_onboarding,acct_001827,usr_001827,ONBOARDING_COMPLETED,2026-01-22T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001827_profile,acct_001827,usr_001827,PROFILE_CREATED,2026-01-23T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001827_campaign_launched,acct_001827,usr_001827,CAMPAIGN_LAUNCHED,2026-01-27T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001827_first_customer,acct_001827,usr_001827,FIRST_CUSTOMER_ACQUIRED,2026-02-21T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001827_subscription,acct_001827,usr_001827,SUBSCRIPTION_STARTED,2026-02-22T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_000562_trial_signup,acct_000562,usr_000562,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_001673_trial_signup,acct_001673,usr_001673,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_000734_trial_signup,acct_000734,usr_000734,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_000384_trial_signup,acct_000384,usr_000384,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_google_026_003,camp_google_002,SYNTHETIC
evt_acct_000664_trial_signup,acct_000664,usr_000664,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_004_002,camp_meta_002,SYNTHETIC
evt_acct_001845_trial_signup,acct_001845,usr_001845,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001845_onboarding,acct_001845,usr_001845,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001845_profile,acct_001845,usr_001845,PROFILE_CREATED,2026-01-22T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_001845_campaign_launched,acct_001845,usr_001845,CAMPAIGN_LAUNCHED,2026-01-28T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_000363_trial_signup,acct_000363,usr_000363,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_000363_onboarding,acct_000363,usr_000363,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_000363_profile,acct_000363,usr_000363,PROFILE_CREATED,2026-01-22T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_000363_campaign_launched,acct_000363,usr_000363,CAMPAIGN_LAUNCHED,2026-02-01T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_000363_first_customer,acct_000363,usr_000363,FIRST_CUSTOMER_ACQUIRED,2026-02-02T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_000363_subscription,acct_000363,usr_000363,SUBSCRIPTION_STARTED,2026-02-03T00:00:00,cr_google_026_002,camp_google_002,SYNTHETIC
evt_acct_001438_trial_signup,acct_001438,usr_001438,TRIAL_SIGNUP,2026-01-19T00:00:00,,,SYNTHETIC
evt_acct_001442_trial_signup,acct_001442,usr_001442,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_001442_onboarding,acct_001442,usr_001442,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_001442_profile,acct_001442,usr_001442,PROFILE_CREATED,2026-01-22T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_000539_trial_signup,acct_000539,usr_000539,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_001445_trial_signup,acct_001445,usr_001445,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_000147_trial_signup,acct_000147,usr_000147,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_google_024_002,camp_google_001,SYNTHETIC
evt_acct_000147_onboarding,acct_000147,usr_000147,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_google_024_002,camp_google_001,SYNTHETIC
evt_acct_000147_profile,acct_000147,usr_000147,PROFILE_CREATED,2026-01-22T00:00:00,cr_google_024_002,camp_google_001,SYNTHETIC
evt_acct_001709_trial_signup,acct_001709,usr_001709,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_019_003,camp_tiktok_003,SYNTHETIC
evt_acct_001300_trial_signup,acct_001300,usr_001300,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_016_003,camp_tiktok_002,SYNTHETIC
evt_acct_000853_trial_signup,acct_000853,usr_000853,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000853_onboarding,acct_000853,usr_000853,ONBOARDING_COMPLETED,2026-01-22T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000853_profile,acct_000853,usr_000853,PROFILE_CREATED,2026-01-23T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000853_campaign_launched,acct_000853,usr_000853,CAMPAIGN_LAUNCHED,2026-01-26T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000853_first_customer,acct_000853,usr_000853,FIRST_CUSTOMER_ACQUIRED,2026-02-16T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000853_subscription,acct_000853,usr_000853,SUBSCRIPTION_STARTED,2026-02-17T00:00:00,cr_meta_009_003,camp_meta_003,SYNTHETIC
evt_acct_000711_trial_signup,acct_000711,usr_000711,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_005_003,camp_meta_002,SYNTHETIC
evt_acct_000711_onboarding,acct_000711,usr_000711,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_meta_005_003,camp_meta_002,SYNTHETIC
evt_acct_000711_profile,acct_000711,usr_000711,PROFILE_CREATED,2026-01-22T00:00:00,cr_meta_005_003,camp_meta_002,SYNTHETIC
evt_acct_000711_campaign_launched,acct_000711,usr_000711,CAMPAIGN_LAUNCHED,2026-01-25T00:00:00,cr_meta_005_003,camp_meta_002,SYNTHETIC
evt_acct_001220_trial_signup,acct_001220,usr_001220,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_001220_onboarding,acct_001220,usr_001220,ONBOARDING_COMPLETED,2026-01-20T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_001220_profile,acct_001220,usr_001220,PROFILE_CREATED,2026-01-21T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_001220_campaign_launched,acct_001220,usr_001220,CAMPAIGN_LAUNCHED,2026-01-29T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_001220_first_customer,acct_001220,usr_001220,FIRST_CUSTOMER_ACQUIRED,2026-02-14T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_001220_subscription,acct_001220,usr_001220,SUBSCRIPTION_STARTED,2026-02-15T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_000888_trial_signup,acct_000888,usr_000888,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_010_002,camp_meta_004,SYNTHETIC
evt_acct_000911_trial_signup,acct_000911,usr_000911,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_meta_011_002,camp_meta_004,SYNTHETIC
evt_acct_000854_trial_signup,acct_000854,usr_000854,TRIAL_SIGNUP,2026-01-19T00:00:00,,,SYNTHETIC
evt_acct_000854_onboarding,acct_000854,usr_000854,ONBOARDING_COMPLETED,2026-01-20T00:00:00,,,SYNTHETIC
evt_acct_000854_profile,acct_000854,usr_000854,PROFILE_CREATED,2026-01-21T00:00:00,,,SYNTHETIC
evt_acct_001225_trial_signup,acct_001225,usr_001225,TRIAL_SIGNUP,2026-01-19T00:00:00,cr_tiktok_016_001,camp_tiktok_002,SYNTHETIC
evt_acct_000041_trial_signup,acct_000041,usr_000041,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
evt_acct_000497_trial_signup,acct_000497,usr_000497,TRIAL_SIGNUP,2026-01-20T00:00:00,,,SYNTHETIC
evt_acct_000440_trial_signup,acct_000440,usr_000440,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_google_027_001,camp_google_002,SYNTHETIC
evt_acct_000214_trial_signup,acct_000214,usr_000214,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_001434_trial_signup,acct_001434,usr_001434,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_000682_trial_signup,acct_000682,usr_000682,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_meta_004_003,camp_meta_002,SYNTHETIC
evt_acct_000450_trial_signup,acct_000450,usr_000450,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_google_027_001,camp_google_002,SYNTHETIC
evt_acct_001506_trial_signup,acct_001506,usr_001506,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001455_trial_signup,acct_001455,usr_001455,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_017_003,camp_tiktok_002,SYNTHETIC
evt_acct_000735_trial_signup,acct_000735,usr_000735,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_001505_trial_signup,acct_001505,usr_001505,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001505_onboarding,acct_001505,usr_001505,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001505_profile,acct_001505,usr_001505,PROFILE_CREATED,2026-01-22T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001505_campaign_launched,acct_001505,usr_001505,CAMPAIGN_LAUNCHED,2026-01-31T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001505_first_customer,acct_001505,usr_001505,FIRST_CUSTOMER_ACQUIRED,2026-02-17T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001505_subscription,acct_001505,usr_001505,SUBSCRIPTION_STARTED,2026-02-18T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001737_trial_signup,acct_001737,usr_001737,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_020_001,camp_tiktok_003,SYNTHETIC
evt_acct_001074_trial_signup,acct_001074,usr_001074,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001074_onboarding,acct_001074,usr_001074,ONBOARDING_COMPLETED,2026-01-23T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001074_profile,acct_001074,usr_001074,PROFILE_CREATED,2026-01-24T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001074_campaign_launched,acct_001074,usr_001074,CAMPAIGN_LAUNCHED,2026-02-01T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001074_first_customer,acct_001074,usr_001074,FIRST_CUSTOMER_ACQUIRED,2026-03-01T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001074_subscription,acct_001074,usr_001074,SUBSCRIPTION_STARTED,2026-03-02T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_000881_trial_signup,acct_000881,usr_000881,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_meta_010_002,camp_meta_004,SYNTHETIC
evt_acct_001086_trial_signup,acct_001086,usr_001086,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_000026_trial_signup,acct_000026,usr_000026,TRIAL_SIGNUP,2026-01-20T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
evt_acct_000026_onboarding,acct_000026,usr_000026,ONBOARDING_COMPLETED,2026-01-21T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
evt_acct_000026_profile,acct_000026,usr_000026,PROFILE_CREATED,2026-01-22T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
evt_acct_000026_campaign_launched,acct_000026,usr_000026,CAMPAIGN_LAUNCHED,2026-01-30T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
