user_id,account_id,event_name,event_timestamp,feature_name,active_users,activation_event
USR_159287,ACC_00686,workspace_created,2025-12-13 02:27:00,Workspace,17,False
USR_913377,ACC_00535,invite_user,2025-12-21 08:42:00,Collaboration,6,False
USR_156273,ACC_00649,api_call,2024-09-05 15:08:00,API,12,False
USR_917402,ACC_00207,workspace_created,2025-10-28 07:02:00,Workspace,24,False
USR_275848,ACC_00308,feature_used,2024-04-01 15:16:00,Analytics,16,False
USR_388183,ACC_00961,feature_used,2025-06-06 13:25:00,Analytics,5,False
USR_735855,ACC_00157,activation_completed,2025-08-16 18:49:00,Core Platform,3,True
USR_656897,ACC_00820,feature_used,2024-12-10 16:29:00,Collaboration,2,False
USR_953521,ACC_01090,login,2024-11-01 14:30:00,Core Platform,15,False
USR_904951,ACC_00821,api_call,2024-08-17 02:05:00,API,18,False
USR_343305,ACC_00770,login,2025-03-29 01:03:00,Core Platform,23,False
USR_653480,ACC_00861,integration_connected,2025-05-13 15:03:00,Salesforce,24,False
USR_533565,ACC_00175,report_created,2025-09-22 05:51:00,Reporting,2,False
USR_323825,ACC_00165,api_call,2024-12-29 15:53:00,API,2,False
USR_160618,ACC_01188,report_created,2024-07-09 12:51:00,Reporting,22,False
USR_459598,ACC_00513,login,2025-05-31 06:01:00,Core Platform,17,False
USR_664668,ACC_00494,invite_user,2025-01-28 09:58:00,Collaboration,9,False
USR_741553,ACC_00191,invite_user,2025-05-09 09:27:00,Collaboration,5,False
USR_354529,ACC_00880,feature_used,2024-05-01 14:40:00,Automation,9,False
USR_687091,ACC_00041,integration_connected,2024-11-08 05:20:00,Salesforce,12,False
USR_840556,ACC_00213,report_created,2025-09-14 01:42:00,Reporting,17,False
USR_379419,ACC_00270,report_created,2024-01-24 08:17:00,Reporting,6,False
USR_632504,ACC_01120,login,2024-08-22 07:23:00,Core Platform,22,False
USR_751365,ACC_01141,feature_used,2025-01-18 11:50:00,Analytics,22,False
USR_901933,ACC_00096,login,2024-12-22 05:12:00,Core Platform,4,False
USR_620959,ACC_00168,api_call,2025-02-18 08:21:00,API,5,False
USR_074895,ACC_01147,invite_user,2025-06-13 14:01:00,Collaboration,11,False
USR_404307,ACC_00762,login,2025-03-22 04:37:00,Core Platform,2,False
USR_814167,ACC_00873,api_call,2025-10-22 02:57:00,API,3,False
USR_783234,ACC_00682,login,2025-04-01 23:27:00,Core Platform,22,False
USR_477725,ACC_00273,login,2024-09-11 08:08:00,Core Platform,6,False
USR_359671,ACC_00877,login,2025-04-03 11:38:00,Core Platform,24,False
USR_453307,ACC_00218,feature_used,2024-03-03 20:23:00,Automation,14,False
USR_496608,ACC_00035,invite_user,2025-08-27 13:23:00,Collaboration,5,False
USR_350057,ACC_01005,workspace_created,2025-01-17 16:57:00,Workspace,24,False
USR_124596,ACC_00456,activation_completed,2025-02-25 11:03:00,Core Platform,24,True
USR_996839,ACC_00048,feature_used,2024-01-10 10:40:00,Collaboration,9,False
USR_268412,ACC_00522,login,2024-02-03 13:24:00,Core Platform,18,False
USR_074401,ACC_00138,feature_used,2024-10-13 12:03:00,Collaboration,1,False
USR_490007,ACC_00566,integration_connected,2024-03-13 01:06:00,Slack,13,False
USR_110892,ACC_00808,report_created,2024-10-25 00:21:00,Reporting,19,False
USR_416877,ACC_00406,feature_used,2025-10-10 00:12:00,Automation,12,False
USR_232068,ACC_00093,login,2024-12-06 19:32:00,Core Platform,1,False
USR_505415,ACC_01069,api_call,2025-06-16 17:25:00,API,11,False
USR_150205,ACC_00650,feature_used,2024-10-25 07:36:00,Analytics,7,False
USR_385407,ACC_00028,activation_completed,2024-11-10 20:53:00,Core Platform,11,True
USR_405290,ACC_00689,feature_used,2025-06-23 05:57:00,Analytics,14,False
USR_897514,ACC_01109,login,2025-10-20 12:47:00,Core Platform,8,False
USR_283389,ACC_00022,invite_user,2024-06-22 07:40:00,Collaboration,2,False
USR_064331,ACC_00945,login,2025-12-28 16:47:00,Core Platform,11,False
USR_695294,ACC_00453,login,2025-01-14 04:47:00,Core Platform,17,False
USR_475511,ACC_00850,api_call,2024-06-26 06:37:00,API,24,False
USR_442627,ACC_00035,workspace_created,2024-08-25 19:36:00,Workspace,8,False
USR_693421,ACC_01089,feature_used,2024-03-25 00:27:00,Collaboration,8,False
USR_654689,ACC_01161,feature_used,2025-03-30 01:23:00,Collaboration,5,False
USR_194259,ACC_00660,api_call,2024-03-16 06:29:00,API,19,False
USR_935034,ACC_00259,report_created,2024-11-04 11:23:00,Reporting,2,False
USR_095393,ACC_00182,api_call,2024-01-21 13:12:00,API,11,False
USR_822870,ACC_00828,activation_completed,2024-05-30 15:45:00,Core Platform,20,True
USR_748788,ACC_00953,api_call,2024-12-12 16:41:00,API,9,False
USR_284504,ACC_00809,workspace_created,2025-03-10 01:12:00,Workspace,4,False
USR_449112,ACC_00593,api_call,2025-05-25 11:25:00,API,12,False
USR_795250,ACC_00927,invite_user,2024-06-30 12:36:00,Collaboration,22,False
USR_050085,ACC_00885,feature_used,2024-08-27 20:37:00,Analytics,22,False
USR_071382,ACC_00403,integration_connected,2024-10-16 09:43:00,Salesforce,2,False
USR_750621,ACC_00933,feature_used,2024-11-09 19:00:00,Automation,23,False
USR_815406,ACC_00222,login,2024-10-30 17:24:00,Core Platform,8,False
USR_161261,ACC_00985,api_call,2024-04-06 10:25:00,API,24,False
USR_147478,ACC_00637,feature_used,2025-10-18 21:14:00,Analytics,23,False
USR_616066,ACC_00897,feature_used,2024-08-09 02:21:00,Collaboration,7,False
USR_130672,ACC_00834,feature_used,2025-06-24 00:47:00,Analytics,11,False
USR_633995,ACC_00116,report_created,2025-04-06 15:44:00,Reporting,16,False
USR_170812,ACC_00907,api_call,2025-04-05 06:26:00,API,1,False
USR_850399,ACC_00941,invite_user,2025-12-21 06:33:00,Collaboration,18,False
USR_155381,ACC_00059,api_call,2024-03-23 15:33:00,API,3,False
USR_765153,ACC_00272,activation_completed,2024-09-05 12:54:00,Core Platform,18,True
USR_036309,ACC_00904,login,2024-08-13 22:56:00,Core Platform,10,False
USR_075322,ACC_00434,login,2025-12-28 09:19:00,Core Platform,16,False
USR_340808,ACC_00135,api_call,2024-02-06 22:51:00,API,23,False
USR_997182,ACC_01026,integration_connected,2024-08-08 22:40:00,HubSpot,10,False
USR_425828,ACC_00630,invite_user,2025-01-29 23:54:00,Collaboration,2,False
USR_080769,ACC_00474,integration_connected,2024-01-05 14:44:00,Salesforce,11,False
USR_052789,ACC_00667,login,2024-03-27 20:23:00,Core Platform,22,False
USR_711700,ACC_00480,integration_connected,2025-10-14 01:01:00,API,1,False
USR_600697,ACC_00153,login,2024-01-22 02:49:00,Core Platform,11,False
USR_199876,ACC_00675,feature_used,2024-05-12 04:29:00,Automation,22,False
USR_432888,ACC_01157,api_call,2024-09-17 19:26:00,API,14,False
USR_838700,ACC_01143,integration_connected,2024-09-27 23:08:00,Slack,18,False
USR_528023,ACC_00766,feature_used,2025-06-27 03:57:00,Collaboration,11,False
USR_749705,ACC_00196,api_call,2024-08-13 05:00:00,API,14,False
USR_959522,ACC_00269,activation_completed,2024-11-07 12:14:00,Core Platform,11,True
USR_252878,ACC_00379,login,2025-01-09 08:10:00,Core Platform,6,False
USR_887995,ACC_00062,login,2024-03-04 13:44:00,Core Platform,16,False
USR_963387,ACC_00169,login,2024-09-18 23:18:00,Core Platform,22,False
USR_230964,ACC_00931,feature_used,2025-01-29 15:01:00,Collaboration,15,False
USR_900279,ACC_00515,workspace_created,2024-07-23 21:02:00,Workspace,14,False
USR_124756,ACC_01010,feature_used,2024-11-24 02:59:00,Analytics,17,False
USR_037899,ACC_00074,login,2025-01-31 05:13:00,Core Platform,12,False
USR_015295,ACC_00109,login,2025-12-03 18:16:00,Core Platform,6,False
USR_068212,ACC_00828,feature_used,2025-03-01 05:02:00,Analytics,16,False
USR_624703,ACC_00309,activation_completed,2024-04-10 01:40:00,Core Platform,21,True
USR_209188,ACC_00272,workspace_created,2025-06-21 14:24:00,Workspace,5,False
USR_974296,ACC_00771,login,2025-05-14 22:59:00,Core Platform,20,False
USR_291721,ACC_01096,workspace_created,2024-09-01 18:47:00,Workspace,20,False
USR_274737,ACC_00503,activation_completed,2025-06-10 12:23:00,Core Platform,2,True
USR_972664,ACC_00916,feature_used,2024-03-31 16:19:00,Collaboration,2,False
USR_098039,ACC_00412,invite_user,2025-09-12 07:48:00,Collaboration,10,False
USR_711010,ACC_01007,workspace_created,2024-04-26 11:43:00,Workspace,24,False
USR_504071,ACC_00510,login,2025-09-10 04:45:00,Core Platform,7,False
USR_160796,ACC_00183,feature_used,2024-08-19 14:22:00,Collaboration,4,False
USR_383055,ACC_00607,api_call,2024-10-22 22:10:00,API,3,False
USR_797933,ACC_00351,invite_user,2024-07-12 06:19:00,Collaboration,20,False
USR_310091,ACC_00222,login,2025-06-30 17:08:00,Core Platform,17,False
USR_697391,ACC_00221,activation_completed,2025-04-11 07:59:00,Core Platform,18,True
USR_171885,ACC_00466,feature_used,2024-10-13 13:21:00,Analytics,24,False
USR_939839,ACC_00012,report_created,2025-07-13 11:09:00,Reporting,21,False
USR_998945,ACC_00084,invite_user,2025-10-16 17:21:00,Collaboration,3,False
USR_040249,ACC_00708,feature_used,2024-10-31 01:55:00,Automation,14,False
USR_123254,ACC_00008,api_call,2025-05-30 20:44:00,API,5,False
USR_551095,ACC_00927,report_created,2025-10-21 04:34:00,Reporting,20,False
USR_971483,ACC_01171,login,2024-01-31 11:18:00,Core Platform,14,False
USR_225411,ACC_00221,login,2024-07-27 09:22:00,Core Platform,9,False
USR_937220,ACC_00066,activation_completed,2024-05-17 23:05:00,Core Platform,21,True
USR_684624,ACC_00253,invite_user,2025-03-07 12:04:00,Collaboration,13,False
USR_614260,ACC_00053,activation_completed,2025-10-22 05:30:00,Core Platform,22,True
USR_800138,ACC_00324,integration_connected,2025-12-11 19:58:00,API,5,False
USR_588431,ACC_01068,integration_connected,2025-02-15 18:47:00,API,11,False
USR_420256,ACC_00984,login,2025-11-08 20:28:00,Core Platform,7,False
USR_539691,ACC_01172,integration_connected,2025-07-22 15:15:00,Slack,7,False
USR_689605,ACC_00975,feature_used,2025-07-15 11:19:00,Analytics,10,False
USR_236413,ACC_01014,feature_used,2025-09-14 23:59:00,Collaboration,12,False
USR_861794,ACC_00711,api_call,2025-08-24 18:04:00,API,9,False
USR_777175,ACC_00168,login,2024-02-04 20:28:00,Core Platform,19,False
USR_717905,ACC_00923,report_created,2025-03-04 23:17:00,Reporting,8,False
USR_457660,ACC_00768,api_call,2024-03-20 23:42:00,API,2,False
USR_238476,ACC_01155,invite_user,2024-04-12 03:42:00,Collaboration,10,False
USR_036058,ACC_00837,feature_used,2025-11-16 16:39:00,Automation,20,False
USR_173977,ACC_00655,feature_used,2025-05-10 20:24:00,Collaboration,1,False
USR_614476,ACC_00926,report_created,2025-03-20 13:48:00,Reporting,1,False
USR_315187,ACC_00788,login,2025-11-22 23:22:00,Core Platform,6,False
USR_498210,ACC_00136,login,2025-06-09 10:42:00,Core Platform,11,False
USR_037793,ACC_00734,invite_user,2025-01-03 21:41:00,Collaboration,10,False
USR_308607,ACC_00469,login,2024-10-15 10:18:00,Core Platform,24,False
USR_204434,ACC_00196,feature_used,2024-08-11 14:49:00,Automation,21,False
USR_619154,ACC_00332,feature_used,2024-06-25 17:11:00,Analytics,22,False
USR_907913,ACC_01002,activation_completed,2024-09-25 23:21:00,Core Platform,1,True
USR_268061,ACC_00786,api_call,2024-03-14 03:39:00,API,3,False
USR_459362,ACC_00070,api_call,2024-01-10 23:49:00,API,16,False
USR_231900,ACC_00413,integration_connected,2024-06-05 06:28:00,Slack,19,False
USR_441208,ACC_00823,workspace_created,2024-12-01 13:51:00,Workspace,3,False
USR_402627,ACC_00611,feature_used,2024-03-16 10:27:00,Analytics,2,False
USR_704991,ACC_00932,login,2024-08-28 00:19:00,Core Platform,5,False
USR_932980,ACC_00752,report_created,2025-11-09 20:19:00,Reporting,23,False
USR_219464,ACC_00045,login,2025-02-21 05:02:00,Core Platform,10,False
USR_802822,ACC_01039,invite_user,2025-09-28 00:26:00,Collaboration,10,False
USR_647432,ACC_00685,login,2024-05-12 06:00:00,Core Platform,1,False
USR_669204,ACC_01106,login,2025-07-05 04:06:00,Core Platform,22,False
USR_517952,ACC_00265,feature_used,2024-03-27 12:57:00,Collaboration,18,False
USR_390181,ACC_00833,workspace_created,2024-01-17 20:33:00,Workspace,4,False
USR_649007,ACC_00036,login,2024-01-01 06:50:00,Core Platform,24,False
USR_432818,ACC_00188,activation_completed,2025-01-16 12:14:00,Core Platform,19,True
USR_997268,ACC_01060,workspace_created,2024-01-03 07:46:00,Workspace,7,False
USR_839541,ACC_01067,api_call,2024-06-24 09:41:00,API,2,False
USR_956627,ACC_01146,api_call,2025-05-20 05:03:00,API,5,False
USR_613085,ACC_00246,login,2024-02-25 00:53:00,Core Platform,16,False
USR_075370,ACC_01071,workspace_created,2025-10-08 04:11:00,Workspace,12,False
USR_539164,ACC_00064,report_created,2024-01-16 14:00:00,Reporting,20,False
USR_503881,ACC_00481,invite_user,2025-08-28 08:46:00,Collaboration,7,False
USR_130120,ACC_00525,api_call,2025-06-07 16:04:00,API,11,False
USR_909017,ACC_00951,workspace_created,2025-09-09 07:51:00,Workspace,10,False
USR_349259,ACC_00822,login,2024-10-04 03:05:00,Core Platform,22,False
USR_497025,ACC_00431,integration_connected,2024-02-13 09:23:00,API,17,False
USR_002774,ACC_00180,feature_used,2025-03-06 15:49:00,Collaboration,23,False
USR_692540,ACC_00439,feature_used,2025-11-27 05:13:00,Analytics,20,False
USR_415916,ACC_00360,integration_connected,2025-07-20 22:53:00,Salesforce,10,False
USR_539836,ACC_00805,activation_completed,2025-04-23 19:35:00,Core Platform,11,True
USR_938990,ACC_00097,invite_user,2024-11-23 13:10:00,Collaboration,21,False
USR_866745,ACC_00494,integration_connected,2024-06-22 21:44:00,API,10,False
USR_248574,ACC_00742,activation_completed,2024-04-04 05:23:00,Core Platform,10,True
USR_562545,ACC_00776,feature_used,2024-02-07 20:26:00,Collaboration,8,False
USR_489377,ACC_00850,login,2025-11-20 18:29:00,Core Platform,18,False
USR_697906,ACC_00344,feature_used,2025-11-18 18:10:00,Automation,12,False
USR_052938,ACC_00624,integration_connected,2025-04-17 03:35:00,HubSpot,22,False
USR_235140,ACC_00119,invite_user,2024-11-11 17:09:00,Collaboration,4,False
USR_024953,ACC_00534,activation_completed,2024-05-25 04:46:00,Core Platform,16,True
USR_655017,ACC_01179,report_created,2025-12-03 16:59:00,Reporting,21,False
USR_096688,ACC_01018,feature_used,2025-05-14 17:50:00,Automation,6,False
USR_170023,ACC_00748,workspace_created,2024-02-15 08:09:00,Workspace,10,False
USR_072123,ACC_00504,integration_connected,2024-11-09 20:51:00,API,3,False
USR_129486,ACC_01081,api_call,2024-09-10 01:57:00,API,6,False
USR_016639,ACC_00531,integration_connected,2025-08-02 07:26:00,API,5,False
USR_740742,ACC_00917,login,2025-06-19 17:01:00,Core Platform,4,False
USR_462697,ACC_00693,feature_used,2025-06-10 13:16:00,Analytics,7,False
USR_823941,ACC_00026,login,2025-07-24 19:46:00,Core Platform,6,False
USR_871206,ACC_00845,report_created,2024-07-09 13:30:00,Reporting,18,False
USR_935233,ACC_01073,login,2024-11-06 15:21:00,Core Platform,13,False
USR_160743,ACC_00933,invite_user,2025-06-25 17:45:00,Collaboration,21,False
USR_472738,ACC_00738,invite_user,2024-07-04 22:20:00,Collaboration,5,False
USR_466928,ACC_00049,api_call,2025-02-06 04:01:00,API,3,False
USR_580862,ACC_00028,login,2025-08-16 16:53:00,Core Platform,18,False
USR_501258,ACC_01022,feature_used,2025-05-06 01:55:00,Analytics,24,False
USR_624489,ACC_00570,login,2024-09-04 09:50:00,Core Platform,18,False
USR_605743,ACC_00542,login,2024-10-15 17:34:00,Core Platform,2,False
USR_966059,ACC_00770,feature_used,2025-04-10 15:37:00,Automation,18,False
USR_508037,ACC_01088,workspace_created,2024-03-16 22:46:00,Workspace,14,False
USR_766404,ACC_00525,invite_user,2025-07-31 16:52:00,Collaboration,18,False
USR_213928,ACC_00644,activation_completed,2024-01-27 22:56:00,Core Platform,14,True
USR_975796,ACC_00671,activation_completed,2025-08-03 18:34:00,Core Platform,23,True
USR_412249,ACC_00571,login,2025-08-01 19:44:00,Core Platform,20,False
USR_630575,ACC_00788,report_created,2025-04-12 22:00:00,Reporting,16,False
USR_837254,ACC_00235,login,2024-07-24 22:07:00,Core Platform,1,False
USR_508038,ACC_00448,integration_connected,2024-10-25 01:20:00,Slack,7,False
USR_188366,ACC_00564,report_created,2025-03-06 05:43:00,Reporting,11,False
USR_262558,ACC_00624,feature_used,2025-11-20 10:07:00,Analytics,18,False
USR_671729,ACC_00592,login,2025-09-06 00:40:00,Core Platform,2,False
USR_300957,ACC_00503,login,2024-02-13 20:43:00,Core Platform,10,False
USR_000068,ACC_01074,workspace_created,2025-11-25 04:20:00,Workspace,12,False
USR_296235,ACC_00961,login,2025-05-22 02:33:00,Core Platform,24,False
USR_677454,ACC_01065,login,2025-12-09 14:33:00,Core Platform,12,False
USR_801429,ACC_00714,invite_user,2024-09-21 10:18:00,Collaboration,17,False
USR_972117,ACC_00584,login,2025-08-11 12:38:00,Core Platform,1,False
USR_479546,ACC_00518,login,2024-03-25 01:58:00,Core Platform,20,False
USR_329511,ACC_01042,invite_user,2025-01-16 23:09:00,Collaboration,9,False
USR_438635,ACC_00799,invite_user,2024-11-08 15:18:00,Collaboration,4,False
USR_582667,ACC_01026,feature_used,2024-07-13 02:28:00,Automation,12,False
USR_626743,ACC_01020,invite_user,2024-08-26 19:51:00,Collaboration,5,False
USR_560722,ACC_01139,login,2024-01-13 05:10:00,Core Platform,18,False
USR_896679,ACC_00655,integration_connected,2025-04-29 00:54:00,API,1,False
USR_864768,ACC_00434,invite_user,2024-06-13 00:24:00,Collaboration,14,False
USR_724709,ACC_01091,feature_used,2024-01-14 01:14:00,Analytics,6,False
USR_468389,ACC_00255,login,2024-06-21 05:55:00,Core Platform,16,False
USR_252002,ACC_00388,report_created,2025-07-24 06:40:00,Reporting,18,False
USR_954947,ACC_01133,api_call,2025-01-19 09:39:00,API,18,False
USR_013737,ACC_00857,invite_user,2024-06-10 19:54:00,Collaboration,24,False
USR_583639,ACC_00702,feature_used,2025-04-03 08:52:00,Analytics,23,False
USR_480524,ACC_00637,workspace_created,2024-05-27 20:28:00,Workspace,6,False
USR_516072,ACC_00560,api_call,2025-12-17 01:08:00,API,10,False
USR_731319,ACC_01076,login,2024-03-20 23:57:00,Core Platform,24,False
USR_919048,ACC_00494,login,2024-10-12 13:53:00,Core Platform,12,False
USR_058168,ACC_00576,login,2025-01-23 13:29:00,Core Platform,2,False
USR_168075,ACC_00102,feature_used,2025-11-17 06:39:00,Analytics,24,False
USR_322392,ACC_00138,feature_used,2024-03-02 19:28:00,Analytics,18,False
USR_676478,ACC_00245,api_call,2025-08-13 01:22:00,API,9,False
USR_821887,ACC_00360,login,2024-07-02 14:07:00,Core Platform,3,False
USR_552679,ACC_00350,feature_used,2025-05-31 09:35:00,Collaboration,17,False
USR_986009,ACC_00801,integration_connected,2024-03-30 12:02:00,Salesforce,7,False
USR_659305,ACC_00662,report_created,2024-05-07 22:16:00,Reporting,22,False
USR_677345,ACC_00006,api_call,2025-12-30 15:58:00,API,13,False
USR_724868,ACC_00621,invite_user,2025-03-27 21:57:00,Collaboration,5,False
USR_794110,ACC_00099,login,2024-01-19 02:37:00,Core Platform,5,False
USR_572386,ACC_00652,invite_user,2025-03-09 04:54:00,Collaboration,5,False
USR_568795,ACC_00061,invite_user,2025-06-07 11:27:00,Collaboration,13,False
USR_401514,ACC_00092,feature_used,2025-07-31 04:24:00,Analytics,13,False
USR_632669,ACC_00992,invite_user,2024-07-07 21:37:00,Collaboration,18,False
USR_178059,ACC_00012,report_created,2025-02-27 15:46:00,Reporting,19,False
USR_428774,ACC_01167,invite_user,2024-04-23 13:58:00,Collaboration,24,False
USR_725657,ACC_00556,api_call,2025-12-05 21:23:00,API,14,False
USR_868659,ACC_00992,activation_completed,2024-06-09 07:47:00,Core Platform,16,True
USR_511726,ACC_00233,login,2024-05-25 12:53:00,Core Platform,1,False
USR_849340,ACC_00561,api_call,2025-05-16 14:17:00,API,16,False
USR_861573,ACC_01071,login,2024-04-30 14:07:00,Core Platform,12,False
USR_053349,ACC_00093,activation_completed,2024-04-09 12:03:00,Core Platform,20,True
USR_180988,ACC_00518,login,2025-06-15 14:28:00,Core Platform,9,False
USR_512213,ACC_00148,feature_used,2024-04-17 21:08:00,Automation,6,False
USR_866550,ACC_00423,invite_user,2025-12-28 15:42:00,Collaboration,9,False
USR_898130,ACC_01165,feature_used,2025-08-17 21:55:00,Collaboration,22,False
USR_437951,ACC_00653,integration_connected,2024-06-22 21:47:00,API,2,False
USR_297817,ACC_00401,feature_used,2024-02-22 15:25:00,Automation,15,False
USR_596875,ACC_00755,report_created,2024-02-09 15:32:00,Reporting,23,False
USR_922995,ACC_00338,invite_user,2025-02-09 14:59:00,Collaboration,7,False
USR_472560,ACC_00099,invite_user,2025-04-25 02:59:00,Collaboration,20,False
USR_511693,ACC_00679,feature_used,2024-09-24 14:14:00,Analytics,11,False
USR_276973,ACC_00890,api_call,2025-06-30 22:05:00,API,1,False
USR_031312,ACC_00215,feature_used,2025-03-04 17:04:00,Automation,13,False
USR_497420,ACC_00166,activation_completed,2025-01-08 09:50:00,Core Platform,10,True
USR_731778,ACC_00718,api_call,2024-01-06 08:05:00,API,1,False
USR_408236,ACC_00465,feature_used,2024-06-15 00:11:00,Collaboration,3,False
USR_682870,ACC_01123,feature_used,2024-07-11 14:17:00,Automation,8,False
USR_743511,ACC_00429,login,2024-12-28 14:25:00,Core Platform,12,False
USR_133722,ACC_00471,activation_completed,2024-05-30 14:34:00,Core Platform,5,True
USR_253016,ACC_00683,workspace_created,2024-08-12 21:01:00,Workspace,6,False
USR_559232,ACC_01174,login,2024-04-29 12:23:00,Core Platform,14,False
USR_078961,ACC_00828,feature_used,2024-06-08 15:23:00,Analytics,2,False
USR_731316,ACC_00800,api_call,2025-09-19 12:40:00,API,22,False
USR_150812,ACC_00961,api_call,2025-01-01 00:33:00,API,21,False
USR_934803,ACC_00980,workspace_created,2025-11-21 16:29:00,Workspace,23,False
USR_429824,ACC_00633,workspace_created,2024-02-04 12:39:00,Workspace,7,False
USR_011501,ACC_00344,login,2024-11-30 15:51:00,Core Platform,2,False
USR_766635,ACC_00187,integration_connected,2025-06-08 18:21:00,Slack,20,False
USR_318469,ACC_00681,activation_completed,2025-08-26 02:41:00,Core Platform,24,True
USR_541625,ACC_00836,invite_user,2025-07-13 10:27:00,Collaboration,8,False
USR_757363,ACC_00440,report_created,2024-11-11 11:21:00,Reporting,2,False
USR_151843,ACC_00575,feature_used,2025-12-21 05:25:00,Automation,21,False
USR_882310,ACC_00535,feature_used,2024-06-28 06:02:00,Analytics,19,False
USR_751614,ACC_00707,invite_user,2025-10-04 22:48:00,Collaboration,3,False
USR_252449,ACC_00983,integration_connected,2025-12-30 08:30:00,API,14,False
USR_225581,ACC_00533,login,2024-08-03 01:21:00,Core Platform,11,False
USR_758746,ACC_00624,login,2025-08-21 17:20:00,Core Platform,1,False
USR_248238,ACC_00500,feature_used,2024-08-10 01:07:00,Collaboration,22,False
USR_804662,ACC_00363,report_created,2025-10-01 11:25:00,Reporting,5,False
USR_870452,ACC_00842,activation_completed,2024-11-20 15:18:00,Core Platform,8,True
USR_203053,ACC_00741,login,2024-09-21 10:16:00,Core Platform,9,False
USR_203035,ACC_00629,invite_user,2025-06-13 07:32:00,Collaboration,4,False
USR_494508,ACC_00354,invite_user,2024-06-15 22:17:00,Collaboration,19,False
USR_125990,ACC_01042,feature_used,2024-01-30 21:57:00,Automation,14,False
USR_944053,ACC_00966,login,2025-10-26 03:47:00,Core Platform,22,False
USR_444177,ACC_00893,login,2025-12-04 19:26:00,Core Platform,10,False
USR_041776,ACC_00979,integration_connected,2024-02-03 16:08:00,Salesforce,9,False
USR_052561,ACC_00572,login,2025-05-28 11:33:00,Core Platform,3,False
USR_026584,ACC_00754,invite_user,2024-03-21 06:04:00,Collaboration,11,False
USR_166465,ACC_00258,api_call,2025-09-13 11:21:00,API,2,False
USR_534236,ACC_00940,api_call,2024-06-18 06:58:00,API,11,False
USR_345726,ACC_00022,api_call,2025-05-19 19:31:00,API,21,False
USR_538635,ACC_00611,login,2024-05-06 19:45:00,Core Platform,1,False
USR_063066,ACC_00247,api_call,2025-11-04 18:12:00,API,20,False
USR_541310,ACC_00715,report_created,2024-07-12 16:23:00,Reporting,7,False
USR_199490,ACC_00338,login,2025-08-20 15:09:00,Core Platform,4,False
USR_836620,ACC_01158,workspace_created,2025-09-09 05:13:00,Workspace,15,False
USR_855338,ACC_00142,feature_used,2024-11-14 16:22:00,Analytics,24,False
USR_801566,ACC_00987,report_created,2024-04-09 10:52:00,Reporting,1,False
USR_745812,ACC_00803,login,2025-06-02 21:32:00,Core Platform,3,False
USR_925468,ACC_01196,report_created,2024-02-16 03:40:00,Reporting,4,False
USR_332162,ACC_00392,activation_completed,2025-11-19 02:07:00,Core Platform,5,True
USR_721461,ACC_00847,feature_used,2024-09-29 02:19:00,Collaboration,9,False
USR_549810,ACC_00037,login,2025-11-21 04:52:00,Core Platform,20,False
USR_999564,ACC_00813,feature_used,2024-01-17 20:30:00,Analytics,11,False
USR_726504,ACC_00525,feature_used,2025-10-20 07:38:00,Automation,12,False
USR_567108,ACC_00872,invite_user,2024-04-16 13:34:00,Collaboration,19,False
USR_063028,ACC_00942,feature_used,2025-07-02 08:50:00,Collaboration,9,False
USR_881970,ACC_00584,login,2024-10-07 03:38:00,Core Platform,21,False
USR_245420,ACC_00408,login,2025-04-08 03:02:00,Core Platform,2,False
USR_250194,ACC_00856,login,2024-06-05 14:36:00,Core Platform,2,False
USR_392587,ACC_01083,api_call,2025-02-05 15:37:00,API,19,False
USR_598685,ACC_00432,workspace_created,2025-03-04 09:51:00,Workspace,19,False
USR_761454,ACC_01024,api_call,2024-05-18 09:56:00,API,7,False
USR_119813,ACC_00533,report_created,2025-05-28 12:59:00,Reporting,14,False
USR_071383,ACC_01068,api_call,2024-12-01 05:50:00,API,22,False
USR_819211,ACC_00779,login,2024-10-24 01:05:00,Core Platform,3,False
USR_653049,ACC_00802,login,2024-04-08 20:35:00,Core Platform,2,False
USR_344138,ACC_00826,feature_used,2024-02-20 03:06:00,Analytics,4,False
USR_531270,ACC_00968,feature_used,2024-04-22 12:50:00,Automation,6,False
USR_330899,ACC_01034,report_created,2025-03-21 09:23:00,Reporting,16,False
USR_895906,ACC_00467,api_call,2024-04-25 07:39:00,API,15,False
USR_186411,ACC_00896,invite_user,2024-02-28 00:50:00,Collaboration,7,False
USR_001500,ACC_00832,report_created,2024-12-11 19:50:00,Reporting,13,False
USR_500532,ACC_00710,login,2025-08-03 22:20:00,Core Platform,24,False
USR_362986,ACC_00269,workspace_created,2024-03-04 11:21:00,Workspace,17,False
USR_046471,ACC_00559,invite_user,2025-02-23 20:54:00,Collaboration,1,False
USR_460736,ACC_00246,login,2025-09-20 10:03:00,Core Platform,13,False
USR_643995,ACC_00164,login,2025-11-05 18:50:00,Core Platform,7,False
USR_341326,ACC_01133,activation_completed,2025-10-24 17:16:00,Core Platform,12,True
USR_006362,ACC_00869,login,2025-10-25 09:45:00,Core Platform,4,False
USR_578679,ACC_00659,api_call,2025-05-09 22:27:00,API,9,False
USR_670985,ACC_00531,login,2025-07-09 13:50:00,Core Platform,4,False
USR_923472,ACC_00087,integration_connected,2025-01-13 17:12:00,Slack,5,False
USR_059812,ACC_00422,login,2025-06-03 05:03:00,Core Platform,13,False
