customer_id,invoice_id,contract_id,billing_date,billing_amount,payment_status,currency
ACC_00084,INV_0000358,CON_000087,2026-01-18,2031.25,Paid,GBP
ACC_00610,INV_0000359,CON_000088,2024-12-18,208.92,Paid,USD
ACC_00610,INV_0000360,CON_000088,2025-01-18,208.92,Paid,USD
ACC_00610,INV_0000361,CON_000088,2025-02-18,208.92,Paid,USD
ACC_00610,INV_0000362,CON_000088,2025-03-18,208.92,Paid,GBP
ACC_00610,INV_0000363,CON_000088,2025-04-18,208.92,Paid,USD
ACC_00610,INV_0000364,CON_000088,2025-05-18,208.92,Paid,EUR
ACC_00610,INV_0000365,CON_000088,2025-06-18,208.92,Pending,USD
ACC_00610,INV_0000366,CON_000088,2025-07-18,208.92,Paid,USD
ACC_00610,INV_0000367,CON_000088,2025-08-18,208.92,Pending,USD
ACC_00610,INV_0000368,CON_000088,2025-09-18,208.92,Paid,USD
ACC_00610,INV_0000369,CON_000088,2025-10-18,208.92,Paid,USD
ACC_00610,INV_0000370,CON_000088,2025-11-18,208.92,Paid,USD
ACC_00068,INV_0000371,CON_000089,2025-05-05,474.56,Paid,EUR
ACC_00068,INV_0000372,CON_000089,2025-06-05,474.56,Paid,USD
ACC_00068,INV_0000373,CON_000089,2025-07-05,474.56,Paid,EUR
ACC_00068,INV_0000374,CON_000089,2025-08-05,474.56,Paid,USD
ACC_00068,INV_0000375,CON_000089,2025-09-05,474.56,Paid,USD
ACC_00068,INV_0000376,CON_000089,2025-10-05,474.56,Paid,USD
ACC_00155,INV_0000377,CON_000090,2024-09-23,221.11,Paid,USD
ACC_00155,INV_0000378,CON_000090,2024-10-23,221.11,Paid,USD
ACC_00155,INV_0000379,CON_000090,2024-11-23,221.11,Paid,USD
ACC_00155,INV_0000380,CON_000090,2024-12-23,221.11,Paid,USD
ACC_00155,INV_0000381,CON_000090,2025-01-23,221.11,Paid,USD
ACC_00155,INV_0000382,CON_000090,2025-02-23,221.11,Paid,EUR
ACC_00155,INV_0000383,CON_000090,2025-03-23,221.11,Paid,EUR
ACC_00155,INV_0000384,CON_000090,2025-04-23,221.11,Paid,EUR
ACC_00155,INV_0000385,CON_000090,2025-05-23,221.11,Paid,USD
ACC_00155,INV_0000386,CON_000090,2025-06-23,221.11,Paid,GBP
ACC_00155,INV_0000387,CON_000090,2025-07-23,221.11,Paid,USD
ACC_00155,INV_0000388,CON_000090,2025-08-23,221.11,Paid,USD
ACC_00496,INV_0000389,CON_000091,2024-08-05,196.53,Paid,USD
ACC_00496,INV_0000390,CON_000091,2024-09-05,196.53,Paid,USD
ACC_00496,INV_0000391,CON_000091,2024-10-05,196.53,Paid,USD
ACC_00496,INV_0000392,CON_000091,2024-11-05,191.96,Paid,GBP
ACC_00496,INV_0000393,CON_000091,2024-12-05,196.53,Paid,USD
ACC_00496,INV_0000394,CON_000091,2025-01-05,196.53,Paid,USD
ACC_00496,INV_0000395,CON_000091,2025-02-05,196.53,Paid,EUR
ACC_00496,INV_0000396,CON_000091,2025-03-05,196.53,Failed,USD
ACC_00496,INV_0000397,CON_000091,2025-04-05,196.53,Paid,GBP
ACC_00496,INV_0000398,CON_000091,2025-05-05,196.53,Failed,USD
ACC_00496,INV_0000399,CON_000091,2025-06-05,196.53,Paid,USD
ACC_00496,INV_0000400,CON_000091,2025-07-05,196.53,Paid,EUR
ACC_00487,INV_0000401,CON_000092,2025-04-11,400.16,Paid,EUR
ACC_00487,INV_0000402,CON_000092,2025-05-11,400.16,Paid,USD
ACC_00487,INV_0000403,CON_000092,2025-06-11,400.16,Paid,USD
ACC_00487,INV_0000404,CON_000092,2025-07-11,400.16,Pending,USD
ACC_00487,INV_0000405,CON_000092,2025-08-11,400.16,Paid,EUR
ACC_00487,INV_0000406,CON_000092,2025-09-11,400.16,Paid,USD
ACC_00487,INV_0000407,CON_000092,2025-10-11,400.16,Paid,USD
ACC_00487,INV_0000408,CON_000092,2025-11-11,400.16,Paid,GBP
ACC_00487,INV_0000409,CON_000092,2025-12-11,400.16,Paid,GBP
ACC_00487,INV_0000410,CON_000092,2026-01-11,400.16,Pending,EUR
ACC_00437,INV_0000411,CON_000093,2025-04-14,30450.54,Paid,USD
ACC_00303,INV_0000412,CON_000094,2024-10-31,141188.85,Paid,USD
ACC_00455,INV_0000413,CON_000095,2025-07-24,6603.23,Paid,GBP
ACC_00294,INV_0000414,CON_000097,2025-02-18,37896.24,Paid,GBP
ACC_00978,INV_0000415,CON_000098,2025-10-16,225.63,Paid,EUR
ACC_00978,INV_0000416,CON_000098,2025-11-16,225.63,Paid,USD
ACC_00978,INV_0000417,CON_000098,2025-12-16,225.63,Paid,USD
ACC_00978,INV_0000418,CON_000098,2026-01-16,225.63,Paid,USD
ACC_00735,INV_0000419,CON_000099,2024-12-07,1301.63,Paid,USD
ACC_00735,INV_0000420,CON_000099,2025-01-07,1301.63,Paid,USD
ACC_00735,INV_0000421,CON_000099,2025-02-07,1301.63,Pending,USD
ACC_00735,INV_0000422,CON_000099,2025-03-07,1301.63,Paid,USD
ACC_00735,INV_0000423,CON_000099,2025-04-07,1301.63,Paid,USD
ACC_00735,INV_0000424,CON_000099,2025-05-07,1301.63,Paid,GBP
ACC_00735,INV_0000425,CON_000099,2025-06-07,1301.63,Paid,GBP
ACC_00735,INV_0000426,CON_000099,2025-07-07,1301.63,Paid,USD
ACC_00735,INV_0000427,CON_000099,2025-08-07,1301.63,Paid,EUR
ACC_00735,INV_0000428,CON_000099,2025-09-07,1301.63,Paid,USD
ACC_00735,INV_0000429,CON_000099,2025-10-07,1301.63,Paid,GBP
ACC_00735,INV_0000430,CON_000099,2025-11-07,1301.63,Paid,USD
ACC_00290,INV_0000431,CON_000100,2024-06-05,14877.11,Paid,USD
ACC_00628,INV_0000432,CON_000101,2024-10-28,17305.62,Paid,USD
ACC_00339,INV_0000433,CON_000102,2025-01-14,400.68,Paid,USD
ACC_00339,INV_0000434,CON_000102,2025-02-14,400.68,Pending,EUR
ACC_00339,INV_0000435,CON_000102,2025-03-14,400.68,Paid,USD
ACC_00339,INV_0000436,CON_000102,2025-04-14,400.68,Paid,USD
ACC_00339,INV_0000437,CON_000102,2025-05-14,400.68,Paid,USD
ACC_00339,INV_0000438,CON_000102,2025-06-14,400.68,Paid,USD
ACC_00305,INV_0000439,CON_000103,2024-12-31,477752.54,Paid,USD
ACC_00045,INV_0000440,CON_000104,2025-12-26,54045.07,Paid,USD
ACC_00220,INV_0000441,CON_000105,2024-12-09,633.33,Paid,USD
ACC_00220,INV_0000442,CON_000105,2025-01-09,633.33,Paid,GBP
ACC_00220,INV_0000443,CON_000105,2025-02-09,633.33,Paid,EUR
ACC_00220,INV_0000444,CON_000105,2025-03-09,633.33,Paid,GBP
ACC_00220,INV_0000445,CON_000105,2025-04-09,633.33,Paid,USD
ACC_00220,INV_0000446,CON_000105,2025-05-09,633.33,Paid,EUR
ACC_00220,INV_0000447,CON_000105,2025-06-09,633.33,Paid,EUR
ACC_00220,INV_0000448,CON_000105,2025-07-09,633.33,Paid,USD
ACC_00220,INV_0000449,CON_000105,2025-08-09,633.33,Paid,GBP
ACC_00220,INV_0000450,CON_000105,2025-09-09,633.33,Paid,GBP
ACC_00220,INV_0000451,CON_000105,2025-10-09,633.33,Paid,USD
ACC_00220,INV_0000452,CON_000105,2025-11-09,633.33,Paid,USD
ACC_00016,INV_0000453,CON_000106,2025-10-01,1364.19,Paid,EUR
ACC_00016,INV_0000454,CON_000106,2025-11-01,1364.19,Paid,USD
ACC_00016,INV_0000455,CON_000106,2025-12-01,1364.19,Paid,USD
ACC_00016,INV_0000456,CON_000106,2026-01-01,1364.19,Pending,USD
ACC_00520,INV_0000457,CON_000107,2024-11-15,3358.21,Paid,USD
ACC_00520,INV_0000458,CON_000107,2024-12-15,3358.21,Pending,EUR
ACC_00520,INV_0000459,CON_000107,2025-01-15,3358.21,Paid,EUR
ACC_00520,INV_0000460,CON_000107,2025-02-15,3358.21,Paid,EUR
ACC_00520,INV_0000461,CON_000107,2025-03-15,3358.21,Paid,USD
ACC_00520,INV_0000462,CON_000107,2025-04-15,3358.21,Pending,USD
ACC_00520,INV_0000463,CON_000107,2025-05-15,3358.21,Paid,USD
ACC_00520,INV_0000464,CON_000107,2025-06-15,3358.21,Paid,USD
ACC_00520,INV_0000465,CON_000107,2025-07-15,3358.21,Paid,USD
ACC_00520,INV_0000466,CON_000107,2025-08-15,3358.21,Paid,EUR
ACC_00520,INV_0000467,CON_000107,2025-09-15,3358.21,Paid,USD
ACC_00520,INV_0000468,CON_000107,2025-10-15,3358.21,Paid,USD
ACC_00337,INV_0000469,CON_000109,2025-05-17,623.65,Paid,GBP
ACC_00337,INV_0000470,CON_000109,2025-06-17,623.65,Paid,GBP
ACC_00337,INV_0000471,CON_000109,2025-07-17,623.65,Paid,USD
ACC_00337,INV_0000472,CON_000109,2025-08-17,632.79,Paid,USD
ACC_00337,INV_0000473,CON_000109,2025-09-17,623.65,Paid,GBP
ACC_00337,INV_0000474,CON_000109,2025-10-17,623.65,Paid,USD
ACC_00337,INV_0000475,CON_000109,2025-11-17,623.65,Paid,USD
ACC_00337,INV_0000476,CON_000109,2025-12-17,623.65,Paid,USD
ACC_00337,INV_0000477,CON_000109,2026-01-17,623.65,Pending,USD
ACC_00882,INV_0000478,CON_000110,2024-04-02,2723.58,Paid,USD
ACC_00069,INV_0000479,CON_000111,2025-09-15,992.57,Paid,USD
ACC_00069,INV_0000480,CON_000111,2025-10-15,992.57,Paid,USD
ACC_00069,INV_0000481,CON_000111,2025-11-15,992.57,Paid,EUR
ACC_00069,INV_0000482,CON_000111,2025-12-15,992.57,Paid,USD
ACC_00069,INV_0000483,CON_000111,2026-01-15,992.57,Paid,EUR
ACC_00268,INV_0000484,CON_000112,2025-08-23,10612.1,Paid,EUR
ACC_00798,INV_0000485,CON_000113,2024-04-04,4450.99,Paid,USD
ACC_00798,INV_0000486,CON_000113,2024-05-04,4450.99,Paid,USD
ACC_00798,INV_0000487,CON_000113,2024-06-04,4450.99,Paid,USD
ACC_00798,INV_0000488,CON_000113,2024-07-04,4450.99,Failed,USD
ACC_00798,INV_0000489,CON_000113,2024-08-04,4450.99,Failed,USD
ACC_00798,INV_0000490,CON_000113,2024-09-04,4450.99,Paid,EUR
ACC_00798,INV_0000491,CON_000113,2024-10-04,4450.99,Paid,GBP
ACC_00798,INV_0000492,CON_000113,2024-11-04,4450.99,Paid,EUR
ACC_00798,INV_0000493,CON_000113,2024-12-04,4450.99,Paid,GBP
ACC_00798,INV_0000494,CON_000113,2025-01-04,4450.99,Paid,GBP
ACC_00798,INV_0000495,CON_000113,2025-02-04,4450.99,Paid,USD
ACC_00798,INV_0000496,CON_000113,2025-03-04,4450.99,Paid,USD
ACC_00707,INV_0000497,CON_000114,2024-08-27,7074.23,Pending,USD
ACC_00707,INV_0000498,CON_000114,2024-09-27,7074.23,Paid,USD
ACC_00707,INV_0000499,CON_000114,2024-10-27,7074.23,Paid,USD
ACC_00707,INV_0000500,CON_000114,2024-11-27,7074.23,Paid,USD
ACC_00707,INV_0000501,CON_000114,2024-12-27,7074.23,Paid,USD
ACC_00707,INV_0000502,CON_000114,2025-01-27,7074.23,Paid,USD
ACC_00707,INV_0000503,CON_000114,2025-02-27,7074.23,Paid,USD
ACC_00707,INV_0000504,CON_000114,2025-03-27,7074.23,Paid,USD
ACC_00707,INV_0000505,CON_000114,2025-04-27,7074.23,Paid,GBP
ACC_00707,INV_0000506,CON_000114,2025-05-27,7074.23,Paid,EUR
ACC_00707,INV_0000507,CON_000114,2025-06-27,7074.23,Paid,GBP
ACC_00707,INV_0000508,CON_000114,2025-07-27,7074.23,Paid,USD
ACC_00967,INV_0000509,CON_000115,2024-08-13,37265.53,Pending,USD
ACC_00634,INV_0000510,CON_000116,2024-03-19,9235.45,Paid,USD
ACC_01020,INV_0000511,CON_000117,2024-12-16,25160.49,Paid,EUR
ACC_00173,INV_0000512,CON_000118,2025-05-31,265.22,Paid,USD
ACC_00173,INV_0000513,CON_000118,2025-06-30,265.22,Paid,USD
ACC_00173,INV_0000514,CON_000118,2025-07-31,265.22,Paid,GBP
ACC_00173,INV_0000515,CON_000118,2025-08-31,265.22,Paid,GBP
ACC_00173,INV_0000516,CON_000118,2025-09-30,265.22,Paid,GBP
ACC_00173,INV_0000517,CON_000118,2025-10-31,265.22,Paid,USD
ACC_00173,INV_0000518,CON_000118,2025-11-30,265.22,Paid,EUR
ACC_00173,INV_0000519,CON_000118,2025-12-31,265.22,Pending,GBP
ACC_00091,INV_0000520,CON_000119,2025-10-09,222.45,Paid,USD
ACC_00091,INV_0000521,CON_000119,2025-11-09,222.45,Paid,USD
ACC_00091,INV_0000522,CON_000119,2025-12-09,222.45,Paid,USD
ACC_00091,INV_0000523,CON_000119,2026-01-09,222.45,Paid,USD
ACC_00539,INV_0000524,CON_000120,2024-05-06,21438.0,Paid,GBP
ACC_00883,INV_0000525,CON_000121,2025-05-11,14577.74,Paid,EUR
ACC_00883,INV_0000526,CON_000121,2025-06-11,14577.74,Paid,USD
ACC_00883,INV_0000527,CON_000121,2025-07-11,14577.74,Paid,USD
ACC_00883,INV_0000528,CON_000121,2025-08-11,14577.74,Paid,USD
ACC_00883,INV_0000529,CON_000121,2025-09-11,14577.74,Paid,USD
ACC_00883,INV_0000530,CON_000121,2025-10-11,14577.74,Paid,GBP
ACC_00883,INV_0000531,CON_000121,2025-11-11,14577.74,Paid,EUR
ACC_00883,INV_0000532,CON_000121,2025-12-11,14577.74,Paid,EUR
ACC_00883,INV_0000533,CON_000121,2026-01-11,14577.74,Paid,USD
ACC_00154,INV_0000534,CON_000122,2025-10-02,3187.29,Paid,USD
ACC_00154,INV_0000535,CON_000122,2025-11-02,3187.29,Paid,GBP
ACC_00154,INV_0000536,CON_000122,2025-12-02,3187.29,Paid,USD
ACC_00154,INV_0000537,CON_000122,2026-01-02,3187.29,Pending,GBP
ACC_01027,INV_0000538,CON_000123,2025-05-20,82635.89,Paid,USD
ACC_00423,INV_0000539,CON_000124,2025-09-30,19502.48,Paid,GBP
ACC_00954,INV_0000540,CON_000125,2025-01-28,3275.31,Failed,USD
ACC_00867,INV_0000541,CON_000126,2025-02-21,33996.4,Paid,USD
ACC_00411,INV_0000542,CON_000127,2025-09-08,1767.5,Paid,USD
ACC_00411,INV_0000543,CON_000127,2025-10-08,1767.5,Paid,USD
ACC_00411,INV_0000544,CON_000127,2025-11-08,1767.5,Failed,USD
ACC_00411,INV_0000545,CON_000127,2025-12-08,1767.5,Paid,USD
ACC_00411,INV_0000546,CON_000127,2026-01-08,1767.5,Paid,USD
ACC_00073,INV_0000547,CON_000128,2025-04-14,5112.8,Paid,EUR
ACC_00073,INV_0000548,CON_000128,2025-05-14,5112.8,Paid,USD
ACC_00073,INV_0000549,CON_000128,2025-06-14,5112.8,Paid,USD
ACC_00073,INV_0000550,CON_000128,2025-07-14,5112.8,Paid,EUR
ACC_00073,INV_0000551,CON_000128,2025-08-14,5112.8,Paid,GBP
ACC_00073,INV_0000552,CON_000128,2025-09-14,5112.8,Paid,EUR
ACC_00073,INV_0000553,CON_000128,2025-10-14,5112.8,Paid,GBP
ACC_00073,INV_0000554,CON_000128,2025-11-14,5112.8,Paid,USD
ACC_00073,INV_0000555,CON_000128,2025-12-14,5112.8,Paid,USD
ACC_00073,INV_0000556,CON_000128,2026-01-14,5112.8,Paid,GBP
ACC_ORPHAN_8,INV_0000557,CON_000129,2025-01-14,4211.69,Paid,EUR
ACC_00271,INV_0000558,CON_000130,2025-06-16,221.23,Paid,EUR
ACC_00271,INV_0000559,CON_000130,2025-07-16,219.72,Paid,USD
ACC_00271,INV_0000560,CON_000130,2025-08-16,219.72,Paid,EUR
ACC_00271,INV_0000561,CON_000130,2025-09-16,219.72,Paid,USD
ACC_00271,INV_0000562,CON_000130,2025-10-16,219.72,Paid,USD
ACC_00271,INV_0000563,CON_000130,2025-11-16,219.72,Paid,USD
ACC_00271,INV_0000564,CON_000130,2025-12-16,219.72,Pending,USD
ACC_00271,INV_0000565,CON_000130,2026-01-16,219.72,Paid,GBP
ACC_01172,INV_0000566,CON_000131,2025-02-08,6421.44,Paid,EUR
ACC_01031,INV_0000567,CON_000132,2024-11-10,792.96,Paid,GBP
ACC_01031,INV_0000568,CON_000132,2024-12-10,792.96,Pending,USD
ACC_01031,INV_0000569,CON_000132,2025-01-10,792.96,Pending,EUR
ACC_01031,INV_0000570,CON_000132,2025-02-10,792.96,Paid,USD
ACC_01031,INV_0000571,CON_000132,2025-03-10,792.96,Paid,USD
ACC_01031,INV_0000572,CON_000132,2025-04-10,792.96,Paid,USD
ACC_01031,INV_0000573,CON_000132,2025-05-10,792.96,Pending,USD
ACC_01031,INV_0000574,CON_000132,2025-06-10,792.96,Paid,EUR
ACC_01031,INV_0000575,CON_000132,2025-07-10,792.96,Failed,USD
ACC_01031,INV_0000576,CON_000132,2025-08-10,792.96,Paid,EUR
ACC_01031,INV_0000577,CON_000132,2025-09-10,792.96,Paid,EUR
ACC_01031,INV_0000578,CON_000132,2025-10-10,792.96,Paid,USD
ACC_01152,INV_0000579,CON_000133,2025-08-26,69496.22,Paid,USD
ACC_00435,INV_0000580,CON_000134,2024-05-10,13294.81,Paid,USD
ACC_00843,INV_0000581,CON_000135,2025-04-24,46768.62,Paid,EUR
ACC_00047,INV_0000582,CON_000136,2024-08-22,331.3,Paid,USD
ACC_00047,INV_0000583,CON_000136,2024-09-22,331.3,Failed,GBP
ACC_00047,INV_0000584,CON_000136,2024-10-22,331.3,Paid,GBP
ACC_00047,INV_0000585,CON_000136,2024-11-22,331.3,Paid,USD
ACC_00047,INV_0000586,CON_000136,2024-12-22,331.3,Paid,GBP
ACC_00047,INV_0000587,CON_000136,2025-01-22,331.3,Paid,USD
ACC_00047,INV_0000588,CON_000136,2025-02-22,331.3,Paid,USD
ACC_00047,INV_0000589,CON_000136,2025-03-22,331.3,Paid,EUR
ACC_00047,INV_0000590,CON_000136,2025-04-22,331.3,Paid,USD
ACC_00047,INV_0000591,CON_000136,2025-05-22,331.3,Paid,USD
ACC_00047,INV_0000592,CON_000136,2025-06-22,329.19,Paid,USD
ACC_00047,INV_0000593,CON_000136,2025-07-22,331.3,Paid,GBP
ACC_00758,INV_0000594,CON_000137,2025-04-05,5242.23,Paid,EUR
ACC_00365,INV_0000595,CON_000138,2024-07-17,19628.88,Paid,USD
ACC_00300,INV_0000596,CON_000139,2024-11-25,24899.92,Paid,USD
ACC_00470,INV_0000597,CON_000140,2025-08-24,34628.08,Paid,USD
ACC_00934,INV_0000598,CON_000141,2025-10-02,5504.49,Paid,USD
ACC_00216,INV_0000599,CON_000142,2025-02-28,194.59,Paid,EUR
ACC_00216,INV_0000600,CON_000142,2025-03-28,194.59,Paid,GBP
ACC_00216,INV_0000601,CON_000142,2025-04-28,199.68,Paid,USD
ACC_00216,INV_0000602,CON_000142,2025-05-28,194.59,Paid,USD
ACC_00216,INV_0000603,CON_000142,2025-06-28,194.59,Paid,GBP
ACC_00216,INV_0000604,CON_000142,2025-07-28,194.59,Pending,USD
ACC_00216,INV_0000605,CON_000142,2025-08-28,194.59,Paid,USD
ACC_00216,INV_0000606,CON_000142,2025-09-28,194.59,Failed,USD
ACC_00216,INV_0000607,CON_000142,2025-10-28,194.59,Paid,USD
ACC_00216,INV_0000608,CON_000142,2025-11-28,194.59,Paid,USD
ACC_00216,INV_0000609,CON_000142,2025-12-28,194.59,Paid,USD
ACC_00216,INV_0000610,CON_000142,2026-01-28,194.59,Paid,USD
ACC_00107,INV_0000611,CON_000143,2024-09-22,5893.15,Paid,USD
ACC_00772,INV_0000612,CON_000144,2024-08-16,11530.72,Paid,USD
ACC_00200,INV_0000613,CON_000145,2025-09-13,3420.57,Paid,USD
ACC_00671,INV_0000614,CON_000146,2024-09-22,1784.37,Paid,USD
ACC_00671,INV_0000615,CON_000146,2024-10-22,1784.37,Paid,GBP
ACC_00671,INV_0000616,CON_000146,2024-11-22,1784.37,Paid,EUR
ACC_00671,INV_0000617,CON_000146,2024-12-22,1784.37,Paid,USD
ACC_00671,INV_0000618,CON_000146,2025-01-22,1784.37,Paid,USD
ACC_00671,INV_0000619,CON_000146,2025-02-22,1784.37,Failed,USD
ACC_00671,INV_0000620,CON_000146,2025-03-22,1784.37,Paid,USD
ACC_00671,INV_0000621,CON_000146,2025-04-22,1784.37,Paid,EUR
ACC_00671,INV_0000622,CON_000146,2025-05-22,1784.37,Paid,EUR
ACC_00671,INV_0000623,CON_000146,2025-06-22,1784.37,Paid,USD
ACC_00671,INV_0000624,CON_000146,2025-07-22,1784.37,Paid,GBP
ACC_00671,INV_0000625,CON_000146,2025-08-22,1784.37,Paid,GBP
ACC_00411,INV_0000626,CON_000147,2025-04-24,1041.14,Pending,USD
ACC_00411,INV_0000627,CON_000147,2025-05-24,1041.14,Paid,USD
ACC_00411,INV_0000628,CON_000147,2025-06-24,1041.14,Paid,USD
ACC_00411,INV_0000629,CON_000147,2025-07-24,1041.14,Paid,EUR
ACC_00411,INV_0000630,CON_000147,2025-08-24,1041.14,Paid,EUR
ACC_00411,INV_0000631,CON_000147,2025-09-24,1041.14,Pending,GBP
ACC_00411,INV_0000632,CON_000147,2025-10-24,1041.14,Pending,EUR
ACC_00411,INV_0000633,CON_000147,2025-11-24,1041.14,Paid,EUR
ACC_00411,INV_0000634,CON_000147,2025-12-24,1041.14,Paid,USD
ACC_00411,INV_0000635,CON_000147,2026-01-24,1041.14,Paid,GBP
ACC_00599,INV_0000636,CON_000149,2025-08-27,4225.6,Paid,USD
ACC_00599,INV_0000637,CON_000149,2025-09-27,4225.6,Paid,GBP
ACC_00599,INV_0000638,CON_000149,2025-10-27,4225.6,Paid,USD
ACC_00599,INV_0000639,CON_000149,2025-11-27,4225.6,Paid,USD
ACC_00599,INV_0000640,CON_000149,2025-12-27,4225.6,Paid,EUR
ACC_00599,INV_0000641,CON_000149,2026-01-27,4225.6,Paid,USD
ACC_00480,INV_0000642,CON_000150,2025-11-29,204.42,Paid,USD
ACC_00480,INV_0000643,CON_000150,2025-12-29,204.42,Paid,GBP
ACC_00480,INV_0000644,CON_000150,2026-01-29,204.42,Paid,USD
ACC_00396,INV_0000645,CON_000151,2024-06-25,43168.41,Pending,USD
ACC_01157,INV_0000646,CON_000152,2024-05-01,8633.03,Paid,USD
ACC_01049,INV_0000647,CON_000153,2024-03-21,27466.48,Paid,USD
ACC_00106,INV_0000648,CON_000155,2025-08-26,16790.4,Paid,GBP
ACC_00228,INV_0000649,CON_000156,2025-02-21,1194.38,Pending,GBP
ACC_00228,INV_0000650,CON_000156,2025-03-21,1194.38,Paid,GBP
ACC_00228,INV_0000651,CON_000156,2025-04-21,1194.38,Paid,USD
ACC_00228,INV_0000652,CON_000156,2025-05-21,1194.38,Paid,USD
ACC_00228,INV_0000653,CON_000156,2025-06-21,1194.38,Failed,USD
ACC_00228,INV_0000654,CON_000156,2025-07-21,1194.38,Pending,GBP
ACC_00228,INV_0000655,CON_000156,2025-08-21,1194.38,Paid,USD
ACC_00228,INV_0000656,CON_000156,2025-09-21,1194.38,Paid,USD
ACC_00228,INV_0000657,CON_000156,2025-10-21,1194.38,Paid,USD
ACC_00228,INV_0000658,CON_000156,2025-11-21,1194.38,Paid,USD
ACC_00228,INV_0000659,CON_000156,2025-12-21,1194.38,Paid,GBP
ACC_00228,INV_0000660,CON_000156,2026-01-21,1194.38,Paid,USD
ACC_00552,INV_0000661,CON_000157,2024-08-10,1323.95,Paid,USD
ACC_00552,INV_0000662,CON_000157,2024-09-10,1323.95,Paid,EUR
ACC_00552,INV_0000663,CON_000157,2024-10-10,1323.95,Paid,USD
ACC_00552,INV_0000664,CON_000157,2024-11-10,1323.95,Paid,USD
ACC_00552,INV_0000665,CON_000157,2024-12-10,1323.95,Paid,GBP
ACC_00552,INV_0000666,CON_000157,2025-01-10,1323.95,Paid,USD
ACC_00552,INV_0000667,CON_000157,2025-02-10,1323.95,Paid,USD
ACC_00552,INV_0000668,CON_000157,2025-03-10,1323.95,Paid,USD
ACC_00552,INV_0000669,CON_000157,2025-04-10,1323.95,Paid,GBP
ACC_00552,INV_0000670,CON_000157,2025-05-10,1323.95,Paid,USD
ACC_00552,INV_0000671,CON_000157,2025-06-10,1323.95,Paid,GBP
ACC_00552,INV_0000672,CON_000157,2025-07-10,1323.95,Paid,USD
ACC_00255,INV_0000673,CON_000158,2025-10-09,5419.45,Paid,USD
ACC_01072,INV_0000674,CON_000159,2026-01-20,4285.76,Paid,EUR
ACC_00195,INV_0000675,CON_000160,2025-03-28,636.32,Paid,USD
ACC_00195,INV_0000676,CON_000160,2025-04-28,636.32,Failed,USD
ACC_00195,INV_0000677,CON_000160,2025-05-28,636.32,Paid,USD
ACC_00195,INV_0000678,CON_000160,2025-06-28,636.32,Paid,GBP
ACC_00195,INV_0000679,CON_000160,2025-07-28,636.32,Paid,USD
ACC_00195,INV_0000680,CON_000160,2025-08-28,636.32,Paid,USD
ACC_00195,INV_0000681,CON_000160,2025-09-28,636.32,Paid,GBP
ACC_00195,INV_0000682,CON_000160,2025-10-28,636.32,Paid,USD
ACC_00195,INV_0000683,CON_000160,2025-11-28,636.32,Paid,USD
ACC_00195,INV_0000684,CON_000160,2025-12-28,636.32,Paid,USD
ACC_00195,INV_0000685,CON_000160,2026-01-28,636.32,Paid,EUR
ACC_00514,INV_0000686,CON_000162,2024-11-11,13266.51,Paid,USD
ACC_00587,INV_0000687,CON_000163,2024-04-30,1169.95,Paid,EUR
ACC_00587,INV_0000688,CON_000163,2024-05-30,1169.95,Failed,EUR
ACC_00587,INV_0000689,CON_000163,2024-06-30,1169.95,Paid,USD
ACC_00587,INV_0000690,CON_000163,2024-07-30,1169.95,Failed,USD
ACC_00587,INV_0000691,CON_000163,2024-08-30,1169.95,Paid,GBP
ACC_00587,INV_0000692,CON_000163,2024-09-30,1169.95,Paid,USD
ACC_00517,INV_0000693,CON_000164,2025-12-14,7198.36,Paid,GBP
ACC_ORPHAN_7,INV_0000694,CON_000165,2024-08-01,2581.91,Pending,USD
ACC_ORPHAN_7,INV_0000695,CON_000165,2024-09-01,2581.91,Paid,USD
ACC_ORPHAN_7,INV_0000696,CON_000165,2024-10-01,2581.91,Paid,EUR
ACC_ORPHAN_7,INV_0000697,CON_000165,2024-11-01,2581.91,Paid,GBP
ACC_ORPHAN_7,INV_0000698,CON_000165,2024-12-01,2581.91,Pending,GBP
ACC_ORPHAN_7,INV_0000699,CON_000165,2025-01-01,2581.91,Paid,USD
ACC_00168,INV_0000700,CON_000166,2024-10-20,1715.7,Paid,USD
ACC_00168,INV_0000701,CON_000166,2024-11-20,1715.7,Paid,GBP
ACC_00168,INV_0000702,CON_000166,2024-12-20,1715.7,Paid,USD
ACC_00168,INV_0000703,CON_000166,2025-01-20,1715.7,Paid,EUR
ACC_00168,INV_0000704,CON_000166,2025-02-20,1715.7,Paid,USD
ACC_00168,INV_0000705,CON_000166,2025-03-20,1715.7,Pending,USD
ACC_00168,INV_0000706,CON_000166,2025-04-20,1715.7,Paid,USD
ACC_00168,INV_0000707,CON_000166,2025-05-20,1715.7,Paid,USD
ACC_00168,INV_0000708,CON_000166,2025-06-20,1715.7,Paid,USD
ACC_00168,INV_0000709,CON_000166,2025-07-20,1715.7,Paid,USD
ACC_00168,INV_0000710,CON_000166,2025-08-20,1715.7,Paid,USD
ACC_00168,INV_0000711,CON_000166,2025-09-20,1715.7,Failed,USD
ACC_00967,INV_0000712,CON_000167,2025-04-08,46513.88,Paid,GBP
ACC_00775,INV_0000713,CON_000168,2025-12-01,26978.75,Paid,EUR
ACC_00151,INV_0000714,CON_000169,2024-04-08,37917.5,Paid,EUR
