date,channel,campaign_id,campaign_name,ad_group_id,ad_group_name,creative_id,persona_segment,impressions,clicks,spend_usd,landing_page_views,trial_signups,data_origin
2026-01-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1055,13,19.84,11,0,SYNTHETIC
2026-01-13,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,998,11,19.83,9,0,SYNTHETIC
2026-01-14,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1110,15,19.82,12,0,SYNTHETIC
2026-01-15,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,925,9,19.83,8,0,SYNTHETIC
2026-01-16,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1096,13,19.83,11,0,SYNTHETIC
2026-01-17,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1167,15,19.84,13,0,SYNTHETIC
2026-01-18,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,990,8,19.83,7,0,SYNTHETIC
2026-01-19,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1228,13,19.84,11,0,SYNTHETIC
2026-01-20,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1322,13,19.84,11,0,SYNTHETIC
2026-01-21,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,921,11,19.83,10,0,SYNTHETIC
2026-01-22,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1099,14,19.83,11,0,SYNTHETIC
2026-01-23,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1086,11,19.83,10,0,SYNTHETIC
2026-01-24,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1235,15,19.84,13,0,SYNTHETIC
2026-01-25,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1216,13,19.83,11,0,SYNTHETIC
2026-01-26,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1261,14,19.84,12,0,SYNTHETIC
2026-01-27,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1033,11,19.84,9,0,SYNTHETIC
2026-01-28,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1712,23,19.84,19,0,SYNTHETIC
2026-01-29,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,994,14,19.83,12,0,SYNTHETIC
2026-01-30,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1099,14,19.84,12,0,SYNTHETIC
2026-01-31,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1124,15,19.83,13,0,SYNTHETIC
2026-02-01,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,852,8,19.83,6,0,SYNTHETIC
2026-02-02,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1217,15,19.83,13,0,SYNTHETIC
2026-02-03,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1145,18,19.83,15,0,SYNTHETIC
2026-02-04,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1110,11,19.84,9,0,SYNTHETIC
2026-02-05,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1000,15,19.83,13,0,SYNTHETIC
2026-02-06,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1032,15,19.84,12,0,SYNTHETIC
2026-02-07,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,3009,30,19.84,25,1,SYNTHETIC
2026-02-08,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1280,19,19.83,17,0,SYNTHETIC
2026-02-09,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1105,10,19.84,8,0,SYNTHETIC
2026-02-10,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,931,9,19.83,8,0,SYNTHETIC
2026-02-11,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1332,18,19.83,16,0,SYNTHETIC
2026-02-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1362,20,19.84,17,0,SYNTHETIC
2026-02-13,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1142,17,19.82,15,0,SYNTHETIC
2026-02-14,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1382,16,19.84,14,0,SYNTHETIC
2026-02-15,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1409,16,19.83,14,0,SYNTHETIC
2026-02-16,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1115,16,19.83,14,0,SYNTHETIC
2026-02-17,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1040,14,19.83,12,0,SYNTHETIC
2026-02-18,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1106,13,19.83,11,0,SYNTHETIC
2026-02-19,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,914,8,19.82,7,0,SYNTHETIC
2026-02-20,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,922,10,19.83,8,0,SYNTHETIC
2026-02-21,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1127,11,19.84,9,0,SYNTHETIC
2026-02-22,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,976,12,19.84,10,0,SYNTHETIC
2026-02-23,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1487,19,19.84,16,0,SYNTHETIC
2026-02-24,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1043,10,19.84,8,0,SYNTHETIC
2026-02-25,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1249,18,19.83,15,0,SYNTHETIC
2026-02-26,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,975,7,19.84,6,0,SYNTHETIC
2026-02-27,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1052,9,19.84,8,0,SYNTHETIC
2026-02-28,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,927,11,19.84,10,0,SYNTHETIC
2026-03-01,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1010,13,19.83,11,0,SYNTHETIC
2026-03-02,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1087,16,19.83,13,0,SYNTHETIC
2026-03-03,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1174,13,19.83,11,0,SYNTHETIC
2026-03-04,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1070,14,19.82,11,0,SYNTHETIC
2026-03-05,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1066,8,19.84,7,0,SYNTHETIC
2026-03-06,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1255,19,19.84,16,0,SYNTHETIC
2026-03-07,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1061,14,19.83,12,0,SYNTHETIC
2026-03-08,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1101,13,19.82,11,0,SYNTHETIC
2026-03-09,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1265,14,19.83,11,0,SYNTHETIC
2026-03-10,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,798,7,19.83,6,0,SYNTHETIC
2026-03-11,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1415,22,19.83,19,0,SYNTHETIC
2026-03-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1129,14,19.83,12,0,SYNTHETIC
2026-03-13,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,965,8,19.83,7,0,SYNTHETIC
2026-03-14,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1781,16,19.84,14,0,SYNTHETIC
2026-03-15,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1171,15,19.84,12,0,SYNTHETIC
2026-03-16,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1277,13,19.83,11,0,SYNTHETIC
2026-03-17,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,947,10,19.83,9,0,SYNTHETIC
2026-03-18,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,993,10,19.84,9,0,SYNTHETIC
2026-03-19,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1012,12,19.84,10,0,SYNTHETIC
2026-03-20,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,970,12,19.82,11,0,SYNTHETIC
2026-03-21,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1191,13,19.83,11,0,SYNTHETIC
2026-03-22,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,979,10,19.83,8,0,SYNTHETIC
2026-03-23,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1044,10,19.83,8,0,SYNTHETIC
2026-03-24,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1056,16,19.82,14,0,SYNTHETIC
2026-03-25,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,937,11,19.84,9,0,SYNTHETIC
2026-03-26,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1017,14,19.82,12,0,SYNTHETIC
2026-03-27,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1441,19,19.83,16,0,SYNTHETIC
2026-03-28,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,998,10,19.83,9,0,SYNTHETIC
2026-03-29,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_001,COMMUNITY_FOCUSED,1013,10,19.83,8,0,SYNTHETIC
2026-01-05,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1018,20,19.83,18,0,SYNTHETIC
2026-01-06,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1085,34,19.84,29,1,SYNTHETIC
2026-01-07,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1375,39,19.84,33,1,SYNTHETIC
2026-01-08,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1088,29,19.83,25,1,SYNTHETIC
2026-01-09,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1159,26,19.83,23,0,SYNTHETIC
2026-01-10,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1500,44,19.84,39,1,SYNTHETIC
2026-01-11,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1128,28,19.84,25,1,SYNTHETIC
2026-01-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1196,26,19.84,23,1,SYNTHETIC
2026-01-13,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,961,25,19.82,22,0,SYNTHETIC
2026-01-14,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1154,21,19.84,18,0,SYNTHETIC
2026-01-15,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1156,22,19.83,19,0,SYNTHETIC
2026-01-16,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,880,20,19.84,17,0,SYNTHETIC
2026-01-17,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1095,24,19.84,21,1,SYNTHETIC
2026-01-18,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1148,12,19.83,11,0,SYNTHETIC
2026-01-19,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,839,18,19.84,15,0,SYNTHETIC
2026-01-20,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1164,28,19.83,25,1,SYNTHETIC
2026-01-21,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1138,22,19.83,19,0,SYNTHETIC
2026-01-22,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,967,24,19.83,21,0,SYNTHETIC
2026-01-23,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1105,16,19.82,14,0,SYNTHETIC
2026-01-24,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1100,14,19.83,12,0,SYNTHETIC
2026-01-25,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1325,24,19.84,20,1,SYNTHETIC
2026-01-26,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1029,25,19.83,22,1,SYNTHETIC
2026-01-27,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1299,39,19.84,35,1,SYNTHETIC
2026-01-28,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1048,31,19.83,28,1,SYNTHETIC
2026-01-29,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,976,15,19.82,13,0,SYNTHETIC
2026-01-30,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1105,22,19.83,19,1,SYNTHETIC
2026-01-31,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,987,27,19.82,24,1,SYNTHETIC
2026-02-01,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,885,19,19.83,16,0,SYNTHETIC
2026-02-02,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,879,27,19.84,23,1,SYNTHETIC
2026-02-03,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1081,34,19.83,31,1,SYNTHETIC
2026-02-04,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1102,20,19.83,18,0,SYNTHETIC
2026-02-05,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1047,31,19.82,27,1,SYNTHETIC
2026-02-06,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1423,33,19.83,28,1,SYNTHETIC
2026-02-07,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1233,23,19.84,20,1,SYNTHETIC
2026-02-08,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1263,19,19.84,16,0,SYNTHETIC
2026-02-09,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,2330,64,19.84,55,2,SYNTHETIC
2026-02-10,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1544,35,19.83,31,1,SYNTHETIC
2026-02-11,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1062,25,19.84,21,0,SYNTHETIC
2026-02-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1231,29,19.84,25,0,SYNTHETIC
2026-02-13,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1104,24,19.84,21,0,SYNTHETIC
2026-02-14,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1444,27,19.83,24,1,SYNTHETIC
2026-02-15,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,820,18,19.84,16,0,SYNTHETIC
2026-02-16,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1202,29,19.83,25,0,SYNTHETIC
2026-02-17,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,880,20,19.82,18,0,SYNTHETIC
2026-02-18,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1107,28,19.83,24,1,SYNTHETIC
2026-02-19,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1462,34,19.84,29,0,SYNTHETIC
2026-02-20,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1819,31,19.84,26,1,SYNTHETIC
2026-02-21,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1374,41,19.83,35,1,SYNTHETIC
2026-02-22,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1049,25,19.84,21,1,SYNTHETIC
2026-02-23,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1181,14,19.84,12,0,SYNTHETIC
2026-02-24,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1016,26,19.83,23,0,SYNTHETIC
2026-02-25,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,880,20,19.84,18,0,SYNTHETIC
2026-02-26,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1364,26,19.84,23,1,SYNTHETIC
2026-02-27,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1065,17,19.84,14,0,SYNTHETIC
2026-02-28,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1232,35,19.83,31,1,SYNTHETIC
2026-03-01,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,906,17,19.84,14,0,SYNTHETIC
2026-03-02,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,986,21,19.84,17,0,SYNTHETIC
2026-03-03,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,876,17,19.84,15,0,SYNTHETIC
2026-03-04,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1121,38,19.82,34,1,SYNTHETIC
2026-03-05,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1240,28,19.83,25,1,SYNTHETIC
2026-03-06,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1036,20,19.84,17,0,SYNTHETIC
2026-03-07,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1116,22,19.84,19,1,SYNTHETIC
2026-03-08,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,972,19,19.83,16,0,SYNTHETIC
2026-03-09,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1076,31,19.83,28,1,SYNTHETIC
2026-03-10,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1055,17,19.84,14,0,SYNTHETIC
2026-03-11,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1328,29,19.84,26,0,SYNTHETIC
2026-03-12,META,camp_meta_001,Meta - Broad Awareness,ag_meta_001_003,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,1082,29,19.84,26,1,SYNTHETIC
