event_id,user_id,org_id,event_name,event_timestamp,event_properties
event_00001177,user_000993,org_00227,integration_connected,2025-05-02T02:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001178,user_000993,org_00227,signup_completed,2025-04-27T16:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001179,user_000993,org_00227,project_created,2025-06-23T18:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001180,user_000994,org_00228,workspace_created,2025-03-31T23:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001181,user_000994,org_00228,integration_connected,2025-04-04T13:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001182,user_000994,org_00228,signup_completed,2025-03-29T06:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001183,user_000994,org_00228,project_created,2025-06-02T16:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001184,user_000995,org_00228,teammate_invited,2025-04-23T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001185,user_000996,org_00228,teammate_invited,2025-07-05T23:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001186,user_000997,org_00228,teammate_invited,2025-04-05T06:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001187,user_000999,org_00229,signup_completed,2025-10-22T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001188,user_001001,org_00229,teammate_invited,2026-02-15T03:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001189,user_001002,org_00229,teammate_invited,2026-01-22T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001190,user_001003,org_00229,teammate_invited,2026-01-17T06:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001191,user_001005,org_00229,teammate_invited,2026-01-19T16:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001192,user_001006,org_00229,teammate_invited,2026-02-18T20:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001193,user_001007,org_00230,workspace_created,2025-11-11T02:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001194,user_001007,org_00230,integration_connected,2025-11-15T08:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001195,user_001007,org_00230,signup_completed,2025-11-10T02:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001196,user_001007,org_00230,project_created,2026-01-26T20:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001197,user_001008,org_00230,teammate_invited,2026-02-05T20:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001198,user_001009,org_00230,teammate_invited,2025-11-11T21:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001199,user_001010,org_00230,teammate_invited,2026-03-11T11:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001200,user_001011,org_00231,workspace_created,2025-05-09T07:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001201,user_001011,org_00231,integration_connected,2025-05-14T05:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001202,user_001011,org_00231,signup_completed,2025-05-07T19:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001203,user_001011,org_00231,project_created,2025-05-20T03:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001204,user_001011,org_00231,project_created,2025-06-01T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001205,user_001012,org_00232,signup_completed,2025-02-23T21:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001206,user_001014,org_00233,workspace_created,2025-03-31T16:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001207,user_001014,org_00233,signup_completed,2025-03-29T10:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001208,user_001016,org_00233,teammate_invited,2025-05-07T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001209,user_001017,org_00233,teammate_invited,2025-05-01T22:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001210,user_001018,org_00233,teammate_invited,2025-03-31T07:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001211,user_001019,org_00233,teammate_invited,2025-07-04T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001212,user_001021,org_00234,workspace_created,2025-05-23T05:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001213,user_001021,org_00234,project_created,2025-05-25T02:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001214,user_001021,org_00234,signup_completed,2025-05-22T23:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001215,user_001021,org_00234,project_created,2025-08-20T02:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001216,user_001021,org_00234,project_created,2025-06-24T13:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001217,user_001021,org_00234,project_created,2025-09-01T03:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001218,user_001023,org_00235,workspace_created,2025-03-22T18:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001219,user_001023,org_00235,project_created,2025-03-27T09:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001220,user_001023,org_00235,signup_completed,2025-03-21T09:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001221,user_001023,org_00235,project_created,2025-04-11T19:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001222,user_001023,org_00235,project_created,2025-06-06T18:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001223,user_001024,org_00235,teammate_invited,2025-04-27T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001224,user_001025,org_00236,workspace_created,2025-07-08T18:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001225,user_001025,org_00236,integration_connected,2025-07-12T14:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001226,user_001025,org_00236,signup_completed,2025-07-08T05:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001227,user_001025,org_00236,project_created,2025-08-15T07:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001228,user_001025,org_00236,project_created,2025-10-11T21:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001229,user_001025,org_00236,project_created,2025-08-22T19:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001230,user_001027,org_00237,signup_completed,2025-02-24T20:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001231,user_001028,org_00237,teammate_invited,2025-05-22T07:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001232,user_001029,org_00237,teammate_invited,2025-06-18T08:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001233,user_001034,org_00237,teammate_invited,2025-03-10T22:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001234,user_001035,org_00238,workspace_created,2025-01-05T07:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001235,user_001035,org_00238,signup_completed,2025-01-03T08:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001236,user_001036,org_00238,teammate_invited,2025-01-08T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001237,user_001037,org_00239,workspace_created,2025-04-30T09:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001238,user_001037,org_00239,project_created,2025-05-02T15:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001239,user_001037,org_00239,signup_completed,2025-04-28T08:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001240,user_001037,org_00239,project_created,2025-07-30T08:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001241,user_001037,org_00239,project_created,2025-05-16T08:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001242,user_001037,org_00239,project_created,2025-06-19T16:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001243,user_001038,org_00239,teammate_invited,2025-05-01T01:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001244,user_001041,org_00239,teammate_invited,2025-07-13T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001245,user_001042,org_00240,workspace_created,2025-12-03T14:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001246,user_001042,org_00240,integration_connected,2025-12-05T03:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001247,user_001042,org_00240,signup_completed,2025-12-01T17:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001248,user_001042,org_00240,project_created,2025-12-27T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001249,user_001042,org_00240,project_created,2026-01-29T19:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001250,user_001042,org_00240,project_created,2026-02-23T05:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001251,user_001043,org_00240,teammate_invited,2026-02-27T19:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001252,user_001044,org_00240,teammate_invited,2025-12-26T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001253,user_001045,org_00240,teammate_invited,2026-01-28T18:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001254,user_001046,org_00240,teammate_invited,2026-02-15T05:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001255,user_001047,org_00240,teammate_invited,2026-01-04T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001256,user_001048,org_00240,teammate_invited,2026-01-25T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001257,user_001049,org_00241,workspace_created,2025-09-25T17:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001258,user_001049,org_00241,integration_connected,2025-10-01T02:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001259,user_001049,org_00241,signup_completed,2025-09-24T19:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001260,user_001049,org_00241,project_created,2025-10-04T09:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001261,user_001049,org_00241,project_created,2025-11-21T09:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001262,user_001050,org_00241,teammate_invited,2025-12-03T22:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001263,user_001052,org_00242,workspace_created,2025-05-10T04:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001264,user_001052,org_00242,signup_completed,2025-05-09T08:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001265,user_001053,org_00242,teammate_invited,2025-05-30T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001266,user_001054,org_00242,teammate_invited,2025-07-28T00:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001267,user_001055,org_00243,signup_completed,2025-03-12T15:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001268,user_001057,org_00243,teammate_invited,2025-03-20T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001269,user_001058,org_00243,teammate_invited,2025-07-04T01:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001270,user_001059,org_00243,teammate_invited,2025-05-27T10:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001271,user_001060,org_00243,teammate_invited,2025-05-21T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001272,user_001061,org_00243,teammate_invited,2025-04-11T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001273,user_001062,org_00244,signup_completed,2025-03-07T13:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001274,user_001063,org_00245,signup_completed,2025-08-08T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001275,user_001066,org_00245,teammate_invited,2025-10-20T19:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001276,user_001067,org_00245,teammate_invited,2025-09-14T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001277,user_001068,org_00245,teammate_invited,2025-08-29T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001278,user_001069,org_00245,teammate_invited,2025-08-16T07:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001279,user_001070,org_00245,teammate_invited,2025-10-26T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001280,user_001071,org_00246,signup_completed,2025-10-18T03:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001281,user_001072,org_00246,teammate_invited,2026-01-22T16:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001282,user_001073,org_00246,teammate_invited,2025-12-20T20:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001283,user_001074,org_00246,teammate_invited,2025-11-02T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001284,user_001075,org_00246,teammate_invited,2026-02-16T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001285,user_001076,org_00246,teammate_invited,2025-12-30T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001286,user_001078,org_00247,workspace_created,2025-08-04T19:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001287,user_001078,org_00247,project_created,2025-08-05T14:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001288,user_001078,org_00247,signup_completed,2025-08-02T05:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001289,user_001078,org_00247,project_created,2025-11-03T06:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001290,user_001079,org_00247,teammate_invited,2025-11-27T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001291,user_001081,org_00247,teammate_invited,2025-08-12T05:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001292,user_001082,org_00247,teammate_invited,2025-10-07T12:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001293,user_001083,org_00248,workspace_created,2025-03-08T03:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001294,user_001083,org_00248,project_created,2025-03-10T23:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001295,user_001083,org_00248,signup_completed,2025-03-05T16:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001296,user_001083,org_00248,project_created,2025-03-24T01:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001297,user_001083,org_00248,project_created,2025-06-13T13:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001298,user_001084,org_00249,signup_completed,2025-08-16T22:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001299,user_001087,org_00249,teammate_invited,2025-10-04T06:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001300,user_001088,org_00249,teammate_invited,2025-09-02T12:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001301,user_001092,org_00250,signup_completed,2025-12-15T06:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001302,user_001093,org_00251,workspace_created,2025-07-04T21:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001303,user_001093,org_00251,signup_completed,2025-07-04T02:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001304,user_001095,org_00251,teammate_invited,2025-10-24T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001305,user_001096,org_00251,teammate_invited,2025-08-24T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001306,user_001097,org_00251,teammate_invited,2025-09-17T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001307,user_001100,org_00251,teammate_invited,2025-10-03T22:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001308,user_001101,org_00252,signup_completed,2025-07-21T17:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001309,user_001103,org_00253,workspace_created,2025-04-01T13:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001310,user_001103,org_00253,signup_completed,2025-03-30T05:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001311,user_001105,org_00254,workspace_created,2025-06-03T08:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001312,user_001105,org_00254,project_created,2025-06-07T12:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001313,user_001105,org_00254,signup_completed,2025-06-02T09:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001314,user_001105,org_00254,project_created,2025-08-04T02:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001315,user_001105,org_00254,project_created,2025-06-22T13:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001316,user_001105,org_00254,project_created,2025-07-31T17:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001317,user_001106,org_00254,teammate_invited,2025-07-30T05:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001318,user_001107,org_00254,teammate_invited,2025-07-14T03:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001319,user_001110,org_00254,teammate_invited,2025-09-09T07:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001320,user_001112,org_00254,teammate_invited,2025-06-28T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001321,user_001113,org_00255,signup_completed,2025-11-20T05:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001322,user_001114,org_00255,teammate_invited,2026-01-14T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001323,user_001116,org_00256,signup_completed,2025-02-07T15:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001324,user_001119,org_00256,teammate_invited,2025-03-24T15:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001325,user_001121,org_00257,signup_completed,2025-03-13T22:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001326,user_001122,org_00258,signup_completed,2025-09-17T22:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001327,user_001123,org_00258,teammate_invited,2025-09-27T19:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001328,user_001124,org_00258,teammate_invited,2025-12-30T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001329,user_001125,org_00259,signup_completed,2025-12-18T13:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001330,user_001126,org_00259,teammate_invited,2026-01-04T04:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001331,user_001127,org_00260,workspace_created,2025-02-21T15:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001332,user_001127,org_00260,integration_connected,2025-02-22T06:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001333,user_001127,org_00260,signup_completed,2025-02-19T04:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001334,user_001127,org_00260,project_created,2025-05-30T21:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001335,user_001127,org_00260,project_created,2025-05-30T19:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001336,user_001128,org_00260,teammate_invited,2025-06-05T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001337,user_001129,org_00260,teammate_invited,2025-06-20T10:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001338,user_001130,org_00260,teammate_invited,2025-03-27T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001339,user_001131,org_00260,teammate_invited,2025-03-22T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001340,user_001132,org_00261,workspace_created,2025-03-28T04:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001341,user_001132,org_00261,signup_completed,2025-03-26T18:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001342,user_001133,org_00261,teammate_invited,2025-04-04T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001343,user_001135,org_00261,teammate_invited,2025-07-07T02:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001344,user_001136,org_00261,teammate_invited,2025-07-24T00:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001345,user_001137,org_00261,teammate_invited,2025-07-21T23:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001346,user_001138,org_00261,teammate_invited,2025-04-04T18:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001347,user_001139,org_00262,workspace_created,2025-08-17T15:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001348,user_001139,org_00262,integration_connected,2025-08-21T08:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001349,user_001139,org_00262,signup_completed,2025-08-16T22:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001350,user_001139,org_00262,project_created,2025-09-09T10:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001351,user_001139,org_00262,project_created,2025-09-22T17:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001352,user_001140,org_00262,teammate_invited,2025-10-31T00:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001353,user_001141,org_00263,workspace_created,2025-06-27T13:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001354,user_001141,org_00263,project_created,2025-06-27T05:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001355,user_001141,org_00263,signup_completed,2025-06-26T04:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001356,user_001141,org_00263,project_created,2025-09-11T19:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001357,user_001141,org_00263,project_created,2025-10-23T00:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001358,user_001146,org_00264,workspace_created,2025-10-30T21:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001359,user_001146,org_00264,project_created,2025-11-04T22:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001360,user_001146,org_00264,signup_completed,2025-10-29T18:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001361,user_001146,org_00264,project_created,2025-12-29T15:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001362,user_001146,org_00264,project_created,2025-11-26T00:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001363,user_001146,org_00264,project_created,2026-01-28T23:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001364,user_001147,org_00264,teammate_invited,2025-12-15T16:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001365,user_001148,org_00264,teammate_invited,2026-01-28T10:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001366,user_001150,org_00264,teammate_invited,2025-12-23T14:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001367,user_001151,org_00264,teammate_invited,2026-01-05T22:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001368,user_001152,org_00265,signup_completed,2025-04-07T11:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001369,user_001153,org_00265,teammate_invited,2025-05-27T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001370,user_001154,org_00265,teammate_invited,2025-05-06T01:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001371,user_001156,org_00265,teammate_invited,2025-04-25T06:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001372,user_001157,org_00266,workspace_created,2025-09-16T05:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001373,user_001157,org_00266,integration_connected,2025-09-19T04:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001374,user_001157,org_00266,signup_completed,2025-09-15T03:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001375,user_001157,org_00266,project_created,2025-10-13T02:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001376,user_001157,org_00266,project_created,2025-12-14T11:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001377,user_001158,org_00266,teammate_invited,2025-09-21T21:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001378,user_001159,org_00266,teammate_invited,2025-10-31T08:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001379,user_001160,org_00266,teammate_invited,2025-12-15T07:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001380,user_001163,org_00266,teammate_invited,2026-01-01T15:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001381,user_001164,org_00267,workspace_created,2025-01-18T14:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001382,user_001164,org_00267,project_created,2025-01-18T23:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001383,user_001164,org_00267,signup_completed,2025-01-16T23:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001384,user_001164,org_00267,project_created,2025-03-07T02:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001385,user_001164,org_00267,project_created,2025-04-12T03:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001386,user_001165,org_00267,teammate_invited,2025-02-26T17:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001387,user_001166,org_00267,teammate_invited,2025-02-25T01:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001388,user_001167,org_00267,teammate_invited,2025-01-16T19:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001389,user_001168,org_00268,signup_completed,2025-04-19T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001390,user_001172,org_00268,teammate_invited,2025-08-10T19:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001391,user_001173,org_00268,teammate_invited,2025-05-13T06:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001392,user_001174,org_00268,teammate_invited,2025-06-19T10:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001393,user_001175,org_00268,teammate_invited,2025-05-26T05:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001394,user_001176,org_00269,workspace_created,2025-12-04T23:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001395,user_001176,org_00269,project_created,2025-12-08T10:00:00,"{""source"":""onboarding"",""variant"":""treatment""}"
event_00001396,user_001176,org_00269,signup_completed,2025-12-04T06:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001397,user_001176,org_00269,project_created,2026-01-23T05:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001398,user_001176,org_00269,project_created,2026-01-29T06:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001399,user_001176,org_00269,project_created,2025-12-17T05:00:00,"{""source"":""product"",""variant"":""treatment""}"
event_00001400,user_001179,org_00269,teammate_invited,2026-02-04T18:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001401,user_001181,org_00269,teammate_invited,2026-03-02T12:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001402,user_001182,org_00270,workspace_created,2025-11-18T21:00:00,"{""source"":""onboarding"",""workspace_type"":""team""}"
event_00001403,user_001182,org_00270,project_created,2025-11-19T23:00:00,"{""source"":""onboarding"",""variant"":""control""}"
event_00001404,user_001182,org_00270,signup_completed,2025-11-17T22:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001405,user_001182,org_00270,project_created,2026-02-10T07:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001406,user_001182,org_00270,project_created,2026-01-08T23:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001407,user_001182,org_00270,project_created,2025-12-28T20:00:00,"{""source"":""product"",""variant"":""control""}"
event_00001408,user_001184,org_00270,teammate_invited,2025-11-22T09:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
event_00001409,user_001185,org_00270,teammate_invited,2026-02-16T13:00:00,"{""invited_by_admin"":true,""source"":""collaboration""}"
